TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
rubbly,-0.018979499674106896,-0.04949426979655121,-0.02642278776173443,-0.025868706956109298,-0.014012546765111595
rube,-0.018808815380196697,-0.04748334310915969,-0.024350074981445737,-0.023751202408278573,-0.012719137582322602
rubescent,-0.018979981833129243,-0.0494946507260241,-0.026423184567091047,-0.025868911895737118,-0.014012834253260692
rubiator,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
rubicund,-0.018901028293220216,-0.04892325651668762,-0.025906543992775765,-0.025868433703272208,-0.013699472170744577
rubiform,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868843582527844,-0.014012834253260692
ruction,-0.018976004021194894,-0.049491222360768083,-0.026277557001212624,-0.025868843582527844,-0.014010893708254285
rudas,-0.018979138054840135,-0.0494946507260241,-0.026354041233700543,-0.02575824449671509,-0.013884902026912371
rudderless,-0.01891320280853443,-0.048782312611717955,-0.026423382969769357,-0.025793767365536974,-0.013922994206667769
ruddy,-0.018699124202613167,-0.046241513027535076,-0.010749571383399404,-0.018969277759178633,-0.01202197882076152
rude,0.07214807339011185,0.08040229952980235,0.021986870537499863,0.04790935411894765,0.28497484080798674
rudish,-0.018976606719972824,-0.049493127008132534,-0.026417430889420102,-0.025864471537134382,-0.014012834253260692
rueful,-0.01895201660983322,-0.04929047252855453,-0.026298389282435015,-0.02583864914402924,-0.013984229182425506
rufescent,-0.018979981833129243,-0.0494946507260241,-0.026422886963073586,-0.025868911895737118,-0.014012834253260692
ruffian,-0.018898496958352905,-0.04840900172828479,-0.02579841453309764,-0.025327188146203366,-0.01276944800841464
ruffled,-0.018790734416858752,-0.03928574085254566,-0.025312327971241864,-0.024263551477824993,0.018832686781111923
ruffleless,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
ruffler,-0.01897974075361807,-0.049493127008132534,-0.02642298616441274,-0.025868638642900024,-0.014012474893074322
ruffling,-0.018976968339239585,-0.049349135667379744,-0.026351759602899993,-0.025702910797204076,-0.013955695983627593
rufty-tufty,-0.01897974075361807,-0.04949388886707832,-0.02640949478228776,-0.025861397442717104,-0.014009384395471523
rug,-0.00680546651891317,-0.03204808086761691,-0.010154363348473963,-0.0104301266000716,-0.009815507276439334
rugged,-0.017063399719307107,-0.045974862396511385,0.028137353565062754,-0.011113258692800162,-0.011360756077837608
rugulose,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
ruinable,-0.018979620213862482,-0.04949198421971386,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
ruined,-0.009553772946280757,0.21258482662297473,0.04162873569003942,0.1039261857226898,0.09092034016727327
rulable,-0.01897974075361807,-0.0494946507260241,-0.026423184567091047,-0.025868911895737118,-0.014012834253260692
ruleless,-0.018978896975328965,-0.04949426979655121,-0.026423085365751893,-0.02586857032969075,-0.014012762381223419
rulemonger,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
ruling,-0.014303039316380889,-0.04153322474260248,-0.010055162009319723,-0.014050726691532981,-0.014012834253260692
rullion,-0.018978896975328965,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
rum,-0.013230235491662839,0.009549417572078835,-0.004698289694990751,0.009039138042692439,0.004458279326244258
rumbly,-0.018978896975328965,-0.04932094688638581,-0.026256724719990233,-0.025172117161153983,-0.013865496576848298
rumbumptious,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
ruminative,-0.018950329053255013,-0.04942646435037661,-0.026371203065374226,-0.025862968646530378,-0.014011324940477932
rummagy,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
rumoring,-0.018979861293373656,-0.0494946507260241,-0.0264232837684302,-0.02586877526931857,-0.01401261863714887
rumping,-0.018978896975328965,-0.04930418598957861,-0.026423085365751893,-0.02586857032969075,-0.014012690509186144
rumpled,-0.01890741690026629,-0.04630246174319763,-0.023586224669958085,-0.025622984342354833,-0.014012834253260692
rumpscuttle,-0.018979981833129243,-0.04949426979655121,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
rumpus,-0.018979258594595722,-0.04580344413371044,-0.024677439400654727,-0.022931443897004297,-0.013361673595555188
rumumptious,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
run-down,0.005730668062061795,-0.03837151011760729,-0.012039188792404527,0.007604560647962457,0.016676525662881775
runabout,-0.018767831863297356,-0.04740334791985258,-0.02545021783266626,-0.025465863961027263,-0.013765594445036968
runagate,-0.01896985649365999,-0.0494946507260241,-0.0264232837684302,-0.025868638642900024,-0.013993069443010249
runaway,-0.01691875201260355,-0.0323147314986406,-0.020282820076121887,0.037662372728019214,0.00179901394709374
runner,-0.009541718970722129,0.07659300480089248,0.002444206724114543,0.09436233642448992,-0.006178782190357814
runner-up,0.014409530464275233,0.08725903004184012,0.04589439327367175,0.029874666870913603,5.771893134299883e-4
runty,-0.01895069067252177,-0.048885163569398524,-0.026298389282435015,-0.025172117161153983,-0.01372318994304511
rupestrian,-0.018979981833129243,-0.04949426979655121,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
ruptuary,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
rural,0.053705490785408296,0.12001896471046497,-0.0026150615727517073,0.001114805767041111,-0.00759466132466228
rushed,-0.01737680308383148,-0.03406700707393914,-0.01918168521150982,-0.018149519247904356,-0.01085765181691724
rushing,-0.017425018986066,-0.020391638997152718,-0.01856663690875353,-0.018217832457177213,-0.010900775039281843
rushlike,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
russet,-0.018882826790126685,-0.048481378328134074,-0.00906314861777732,-0.02558677834144022,-3.5714717113640994e-4
russophile,-0.018976847799483998,-0.049493127008132534,-0.026421101338968807,-0.02586877526931857,-0.014012762381223419
russophobe,-0.018979017515084552,-0.04949236514918676,-0.026422886963073586,-0.025868911895737118,-0.014012762381223419
rustful,-0.01897937913435131,-0.0494946507260241,-0.026422886963073586,-0.025868911895737118,-0.014012834253260692
rustic,-0.016412485039141098,-0.0294577604519582,-0.014519222271260531,-0.01969339777747091,-0.014012834253260692
rusticating,-0.018979981833129243,-0.0494946507260241,-0.02642258935905612,-0.025868638642900024,-0.014012834253260692
rusting,-0.018933091868206173,-0.049268759548599744,-0.025633740310101603,-0.025614786757242092,-0.013947718187490141
rustler,-0.018942976128164247,-0.04911943519522648,-0.026174387608492212,-0.025727503552542302,-0.013853278330511662
rustless,-0.018979620213862482,-0.0494946507260241,-0.02641931571486403,-0.025868843582527844,-0.014010246859918815
rusty,-0.017641990546121335,-0.025572279828470136,-0.0224354891357689,-0.020492662325963328,0.002733350431660138
ruthful,-0.01895623550127874,-0.04949084143129519,-0.026404832319347513,-0.025868433703272208,-0.014012403021037047
ruthless,0.02622242651173241,-0.019058385842034266,-0.0017222495203635456,-0.010361813390798743,-0.014012834253260692
rutilant,-0.018979981833129243,-0.0494946507260241,-0.026422390956377814,-0.025868843582527844,-0.014012762381223419
rutted,-0.018975521862172547,-0.049434844798780214,-0.02639163854124,-0.025786936044609687,-0.013956989680298532
ruttish,-0.018979981833129243,-0.048850879916838334,-0.026055346001507124,-0.025598391587016607,-0.013947790059527416
ruvid,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
rye,-0.016979021890396698,-0.024543770251664473,-0.023655665607366053,-0.015690243714081533,-0.008564933827865847
sabbatarian,-0.018979138054840135,-0.04949160329024097,-0.02642298616441274,-0.025868228763644387,-0.014012834253260692
sabellan,-0.018979981833129243,-0.04949350793760543,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
saber-toothed,-0.018979861293373656,-0.04949236514918676,-0.02624680458607481,-0.025626400002818475,-0.014012259276962497
sable,-0.017268317303803814,0.04269028171359468,0.010380313856453759,0.01812479487598232,0.015885933252864054
sabotage,-0.01748528886385915,-0.03261947507695339,-0.014717624949569012,-0.017124821108811514,-0.011267322429380968
sabulous,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
saccharine,-0.018895483464463247,-0.048847070622109426,-0.026146611233529026,-0.02552939524565102,-0.014012834253260692
saccharoid,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
sacerdotal,-0.018915734143401745,-0.04946303357977415,-0.02639451538007547,-0.02586877526931857,-0.014005862665645082
sachemic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sackclothed,-0.018979861293373656,-0.04949198421971386,-0.0264139588425497,-0.02586877526931857,-0.014012762381223419
sacket,-0.018975521862172547,-0.049493127008132534,-0.026418224500133335,-0.025868911895737118,-0.014012403021037047
sacking,-0.018830512536202233,-0.04484731115675406,-0.02381438775001284,-0.02187942047420231,-0.01177761389402877
sackless,-0.018979017515084552,-0.04949388886707832,-0.026374377508227163,-0.02586850201648148,-0.014011540556589755
sacrificatory,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sacrificing,-0.01579773228565098,-0.04225699074109535,-0.023685426009112324,-0.025001334137971842,-0.013707378094844755
sacrilegious,-0.018083166051567186,-0.04811568603415873,-0.025513706689724972,-0.025178948482081267,-0.014012834253260692
sacrosanct,-0.01836884527230671,-0.04840138313882697,-0.022276766993122116,-0.025652359022342162,-0.013865496576848298
sad,0.10638136397662042,1.1618610730673136,0.37038197364719144,0.7460703528875388,-0.014012834253260692
saddened,-0.018830512536202233,-0.04686623736307629,-0.025014723953779145,-0.02539686761966168,-0.013859746813866352
saddening,-0.018624389554149662,-0.04607009476473413,-0.02500480381986372,-0.02528278456017601,-0.013622569090861035
saddleless,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sadducean,-0.018979861293373656,-0.049458843355572345,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
sadistic,-0.009710474628542945,-0.01833461984354139,-0.01342800754056389,0.0451768257480334,-0.006681886451278183
safe,0.04454446936084967,0.6476062846644816,0.050755258892229524,0.13603339408093224,-0.0030882845875612663
sagacious,-0.016593294672520544,-0.04673291204756445,-0.023506863598634693,-0.02562435060654029,-0.014012834253260692
sage,-0.017256263328245182,-0.006449620289342605,0.08170607670835246,0.004803719067775349,4.3344523888131167e-4
sagging,-0.018121738773354802,-0.006830549762233592,1.6257592356701828e-4,0.008356005949963876,0.013729772134633902
sagittary,-0.018979981833129243,-0.04949350793760543,-0.02641931571486403,-0.025868911895737118,-0.014012834253260692
sailless,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sailorly,-0.01897937913435131,-0.0494946507260241,-0.026411478809070847,-0.025868843582527844,-0.014012834253260692
saintish,-0.01897974075361807,-0.0494946507260241,-0.026423382969769357,-0.02586877526931857,-0.014012834253260692
saintlike,-0.01892851135749389,-0.04914762397622041,-0.026371103864035073,-0.02586611105415693,-0.014012474893074322
saintly,-0.001019558250770878,0.12382825943937484,-0.026423382969769357,-0.02394247939424257,-0.014012834253260692
salacious,-0.01868345403438695,-0.02111540499564559,0.002841012080731504,0.01102022111160527,0.0010084215370760182
salaried,0.03646830573656772,-0.04503777589319956,-0.01853687650700726,-0.025471329017769093,-0.013835310321193077
salient,-0.018156695302474827,-0.04845471326503171,-0.025920432180257358,-0.02566738792838219,-0.013810155108147058
saliferous,-0.018979981833129243,-0.04949388886707832,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
salified,-0.01897974075361807,-0.0494946507260241,-0.026423184567091047,-0.025868911895737118,-0.014012834253260692
saline,-0.018081960654011322,-0.010639844491143458,0.004527434846353587,0.016963470318343766,0.028966644036793627
salivating,-0.01892947567553858,-0.044771125262175866,-0.023189419313341127,-0.016578315434628663,-0.01175605228284647
sallow,-0.018694302612389715,-0.026296045826963012,-0.02374494681260487,-0.02328667258522315,-0.010354547555996872
sallowish,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.02586877526931857,-0.014012834253260692
sallying,-0.018979981833129243,-0.0494946507260241,-0.02641971252022065,-0.025868843582527844,-0.014012474893074322
saltant,-0.018979981833129243,-0.0494946507260241,-0.02642278776173443,-0.025868843582527844,-0.01401211553288795
saltatory,-0.018979981833129243,-0.0494946507260241,-0.026418918909507413,-0.025868843582527844,-0.014012834253260692
saltish,-0.018979620213862482,-0.04949350793760543,-0.02641247082246239,-0.025698128872554977,-0.014012546765111595
saltless,-0.018973593226083166,-0.04944055874087358,-0.026421101338968807,-0.025865564548482746,-0.01400600640971963
salty,-0.0168584821348104,-0.014715789851077016,-0.01752502284763401,-0.01610012296971867,-0.011518874559841153
salubrious,-0.018924533545559546,-0.049227619165527516,-0.026352454012274075,-0.02585176528020963,-0.014007012618241471
salutary,-0.01894550746303156,-0.049455034060843436,-0.026372790286800694,-0.025859757925694553,-0.014011396812515205
salvable,-0.018962865187835985,-0.0494946507260241,-0.026419117312185724,-0.025868911895737118,-0.014012762381223419
salved,-0.0189776915777731,-0.049493127008132534,-0.026417530090759256,-0.025868638642900024,-0.014012690509186144
salving,-0.018979499674106896,-0.04949426979655121,-0.026409296379609454,-0.025868911895737118,-0.014012762381223419
salvy,-0.01897877643557338,-0.04949236514918676,-0.026298389282435015,-0.025480209734974564,-0.01383818520268405
samaritan,-0.017497342839417777,0.31238834852041325,-0.023457262929057573,-0.018969277759178633,-0.01334298686586386
samely,-0.01896250356856923,-0.0494946507260241,-0.026418422902811645,-0.02586228551443765,-0.014012690509186144
sammy,-0.01798432345198642,0.03888098698468481,-0.007971933887080679,0.0068531153459610375,0.006470696369925731
samson,-0.018407417994094327,-0.028581622664308932,-0.020540743557922913,0.005418537951231056,-0.004525725333048033
sanable,-0.018979620213862482,-0.0494946507260241,-0.026423184567091047,-0.025868911895737118,-0.014012762381223419
sanatory,-0.018979861293373656,-0.0494946507260241,-0.026422688560395275,-0.025868911895737118,-0.014012834253260692
sanctified,-0.016171405527968506,-0.0380286735920054,-0.017267099365832986,-0.023655563915296572,-0.013570821224023512
sanctimonious,-0.012217701544737938,-0.047586194066840254,-0.025613900042270755,-0.02544332060196722,-0.014012834253260692
sanctionable,-0.018972026209260546,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sand-blind,-0.018915372524134985,-0.049492746078659645,-0.026422688560395275,-0.025608638568407536,-0.01401211553288795
sand-lot,-0.018979981833129243,-0.0494946507260241,-0.026312277469916608,-0.025868433703272208,-0.013941609064321823
sandy,-0.01531557326330579,0.07354556901776459,0.006610662968592631,0.012728051343426677,0.020341999563873028
sane,0.24500208290086278,0.0011689691684771285,0.07476198296755565,-0.005238322695334523,-0.004885085519419725
sang-froid,-0.018979017515084552,-0.049492746078659645,-0.02639372176936224,-0.02586877526931857,-0.014012403021037047
sanguinary,-0.018895121845196487,-0.049206668044518516,-0.026149587273703652,-0.02586877526931857,-0.014003131528228657
sanguine,-0.01750939681497641,-0.04317122147603372,-0.019886014719504925,-0.024987671496117272,-0.013490324542276253
sanguineless,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sanguineous,-0.018960695472235434,-0.04949236514918676,-0.026388761702404527,-0.025868706956109298,-0.014012474893074322
sanguisugent,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sanguivorous,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sanified,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sanifying,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sanitary,-0.006323307496567979,-0.047430012982954954,-0.021264913333748865,-0.024529972993989135,-0.013327893738036249
sannyasin,-0.018974557544127857,-0.04942494063248505,-0.026412570023801544,-0.02586638430699402,-0.014012762381223419
santon,-0.018936466981362587,-0.04884326132738051,-0.02615355532726982,-0.025709058986038633,-0.013949946220645647
sap-headed,-0.018979981833129243,-0.04949426979655121,-0.026373087890818155,-0.025868911895737118,-0.01401261863714887
sapful,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sapient,-0.018612335578591033,-0.049354087750527326,-0.025970032849834478,-0.02583953721574979,-0.013991416386152939
sapiential,-0.018969133255126475,-0.04948360377131026,-0.026411379607731694,-0.02586850201648148,-0.014012690509186144
sapientized,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sapless,-0.018970459192437925,-0.04946760473344884,-0.026390547326509303,-0.025868706956109298,-0.014012762381223419
sapling,-0.018589433025029637,-0.04442828873657398,-0.024816321275470666,-0.025797183026000616,-0.013501824068240147
saponaceous,-0.018979981833129243,-0.0494946507260241,-0.026413066030497315,-0.02584418251398034,-0.014012834253260692
saporous,-0.018979861293373656,-0.04949426979655121,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
sapphic,-0.016062919747940836,0.12649476574961174,0.04906883612660744,0.014914074040158078,0.040034937777041736
sapphirine,-0.018979981833129243,-0.04949350793760543,-0.026422490157716968,-0.02586829707685366,-0.013991272642078391
sapping,-0.018933091868206173,-0.04912553006679273,-0.025618860109228467,-0.025692663815813147,-0.014012331148999772
sappy,-0.017123669597100256,-0.04499968294591046,-0.022941415965455524,-0.01828614566645007,-0.013736845630127233
saprogenic,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
saprophytic,-0.018979981833129243,-0.04949426979655121,-0.02642001012423811,-0.025868911895737118,-0.014012834253260692
saprostomous,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
sarcastic,0.04128989596001963,0.08497345320449419,0.021193259824265943,-0.01925619323812463,-0.006250654227632153
sarcophilous,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
sardonic,-0.018531573942348212,-0.04759000336156917,-0.02515360582859508,-0.02564894336187852,-0.013837466482311307
sargus,-0.01897937913435131,-0.0494946507260241,-0.02641197481576662,-0.025868911895737118,-0.014012834253260692
sassy,-0.017581720668328187,0.011834994409424756,-0.016404047715191095,0.19000082940648869,-0.014012834253260692
satanic,-0.017666098497238596,-0.039666670325436644,-0.01332880620140965,-0.016168436178991524,-0.004597597370322371
sated,-0.01871238357572766,-0.042980756739588226,-0.021433555610311072,-0.02004862646568976,-0.010699533334913695
sateless,-0.018968771635859714,-0.04949350793760543,-0.02642298616441274,-0.025859962865322373,-0.014012403021037047
satellite,-0.00892696621723201,0.011454064936533769,-0.021314514003325985,-0.020943529507164178,-0.01239571341458808
satiable,-0.01895816413736812,-0.04942303598512059,-0.02641078439969677,-0.025865701174901293,-0.01401211553288795
satiate,-0.018857031282431217,-0.04828710429695967,-0.024945283016371177,-0.025868638642900024,-0.013859028093493608
satiny,-0.018979499674106896,-0.04790998411879759,-0.025634732323493146,-0.02508330998909927,-0.013518354636813244
satiric,-0.018965878681725643,-0.04943027364510552,-0.026335292180600392,-0.02585559081992891,-0.0140091687793597
satirical,-0.018354380501636357,-0.04534251947151235,-0.024498876990177096,-0.025868911895737118,-0.012503521470499587
satisfiable,-0.018938154537940795,-0.04949236514918676,-0.02628549310834496,-0.02586877526931857,-0.014012762381223419
satisfied,0.008744161951719238,0.04916608275274145,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
satisfying,0.029718079423735045,0.08192601742136629,0.024962910712127067,7.049265114039733e-4,0.016532781588333097
satrap,-0.018979017515084552,-0.04936018262209358,-0.026403245097921045,-0.025862490454065468,-0.014009384395471523
saturable,-0.018979620213862482,-0.0494946507260241,-0.026377948756436714,-0.025868911895737118,-0.014012834253260692
saturant,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868706956109298,-0.014012834253260692
saturated,-0.017208047426010665,-0.03334324107544626,-0.019161844943678973,-0.0193654943729612,-0.011971668394669484
saturnalian,-0.018979981833129243,-0.04949160329024097,-0.02641931571486403,-0.025868911895737118,-0.01401261863714887
saturnine,-0.018609924783479306,-0.04930418598957861,0.01583638750993697,-0.025846095283839982,-0.01398063558056179
satyric,-0.018979499674106896,-0.04949426979655121,-0.026412669225140697,-0.02586857032969075,-0.014012690509186144
saucebox,-0.018978896975328965,-0.04949426979655121,-0.0264232837684302,-0.025868706956109298,-0.014012762381223419
sauceless,-0.018976486180217238,-0.049492746078659645,-0.026395705796145322,-0.02586877526931857,-0.01401211553288795
saucy,-0.011602948791247819,-0.0494946507260241,0.02099485714595746,0.0022761303246796676,-0.004885085519419725
sauntering,-0.018966842999770334,-0.049317899450602685,-0.02631723753687432,-0.025824918188965398,-0.013996159940613045
saurian,-0.01896599922148123,-0.04914952862358487,-0.026207124050413113,-0.02552051452844555,-0.013975532665915311
saurless,-0.018979981833129243,-0.049493127008132534,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
savable,-0.018922122750447818,-0.04949350793760543,-0.026326959268111433,-0.025868843582527844,-0.01398530726298462
savage,-0.016701780452548214,0.06821255639729078,0.03230380980954085,0.005555164369776769,-0.014012834253260692
savant,-0.018560503483688925,-0.04635960116413128,-0.024865921945047786,-0.022979263143495295,-0.0131647442134235
saved,0.026463506022905006,-0.012468305961020195,-0.0016230481812093054,-0.00783422464770306,0.009633066009996617
saving,-0.0027071148289790465,-0.008354267653797539,0.052144077640388885,-0.01760301357372151,-0.011166701577196894
savoir-faire,-0.01895105229178853,-0.04893468440087435,-0.02552461883703194,-0.022828974083095012,-0.014012259276962497
savoir-vivre,-0.018979620213862482,-0.049379610025211025,-0.026376063930992785,-0.02526433999367234,-0.014012403021037047
savorless,-0.018976968339239585,-0.0494946507260241,-0.0264232837684302,-0.025868843582527844,-0.014012834253260692
savory,0.01453007021986153,-0.031019571290811246,-0.008963947278623081,-0.01906491625216063,-0.007918085492396802
scab,-0.018490590425448872,-0.04461875347301947,-0.02394334949091335,-0.024639274128825703,-0.013319987813936071
scabby,-0.018903559628087527,-0.049319804097967136,-0.02569822118055186,-0.025815354339667196,-0.013899276434367239
scabrous,-0.018969133255126475,-0.04946417636819282,-0.026364556575650892,-0.0258161057849692,-0.014012474893074322
scaddle,-0.018979981833129243,-0.0494946507260241,-0.026423184567091047,-0.025868911895737118,-0.014012762381223419
scaffing,-0.018979981833129243,-0.0494946507260241,-0.026423085365751893,-0.025868911895737118,-0.014012834253260692
scalawag,-0.01893538212356231,-0.04904515394801274,-0.026213076130762368,-0.02586829707685366,-0.013947502571378318
scalding,-0.018978896975328965,-0.045971053101782476,-0.024895682346794058,-0.023737539766424003,-0.012819758434506676
scalping,-0.018621978759037938,-0.04564726304982514,-0.024717119936316423,-0.025008165458899126,-0.013544228570232006
scaly,-0.018654524493046238,-0.0472547854254251,-0.023387821991649606,-0.024543635635843705,-0.008342130512315398
scambler,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.02586857032969075,-0.014012187404925224
scambling,-0.018979981833129243,-0.0494946507260241,-0.02642298616441274,-0.025868911895737118,-0.014012834253260692
scamping,-0.018979981833129243,-0.0494946507260241,-0.026423184567091047,-0.025868843582527844,-0.014012762381223419
scampish,-0.018978053197039862,-0.04949198421971386,-0.026417530090759256,-0.025868433703272208,-0.013992638210786603
scancing,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868843582527844,-0.014012834253260692
scandalized,-0.018895845083730007,-0.04867946165403739,-0.02619323586293152,-0.025468596489398178,-0.013843216245293255
scandalmongering,-0.018979981833129243,-0.049491222360768083,-0.02642258935905612,-0.025868911895737118,-0.014012834253260692
scandalmonging,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
scandalous,-0.016243729381320283,0.06897441534307275,-0.024111991767475558,-0.01903759096845149,-0.007328734786747228
scant,-0.018970218112926752,-0.04778427739274357,-0.025133765560764233,-0.02534016765596521,-0.012941940897873051
scanty,-0.018709972780615935,-0.044809218209464964,-0.021939482439997698,-0.02061562610265447,0.002733350431660138
scapegallows,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
scapegoat,-0.017971064078871928,-0.04080945874410961,-0.02256445087666941,-0.024167912984842995,-0.012517895877954455
scapegrace,-0.018974678083883444,-0.04944093967034647,-0.02640294749390358,-0.025851833593418902,-0.01184948593130311
scaramouch,-0.01897974075361807,-0.049447034541912724,-0.026379337575184875,-0.025868911895737118,-0.014012762381223419
scare,-0.014953953996546896,-0.002640325560432738,0.002841012080731504,-0.020185252884235474,0.012364203426421473
scarecrow,-0.018835334126425685,-0.038295324223029094,-0.019340407354156604,-0.02162666159989274,-0.010297049926177401
scared,0.013445212419584851,0.09144925424364096,0.013257152691926725,0.004667092649229637,-0.014012834253260692
scarious,-0.018979499674106896,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
scarless,-0.018974557544127857,-0.04949236514918676,-0.026201171970063858,-0.025573798831678377,-0.014002484679893188
scarlet,-0.01631605323467206,0.14325566255681516,0.05313609103193129,0.10187678944450411,5.0531727615565e-4
scart,-0.0189213995119143,-0.048767075432802315,-0.025970032849834478,-0.024605117524189275,-0.013854715771257149
scary,-0.0036714328736694286,0.1249710478580478,0.1481709739416934,0.0027543227895896615,-0.014012834253260692
scatheful,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
scatheless,-0.018979981833129243,-0.04948322284183737,-0.026423085365751893,-0.025868911895737118,-0.014012834253260692
scathing,-0.018835334126425685,-0.048462331854489525,-0.02597499291679219,-0.02567285298512402,-0.013897838993621752
scathy,-0.018979981833129243,-0.049493127008132534,-0.02642278776173443,-0.025868433703272208,-0.014006509513980551
scatter-brained,-0.018640059722375882,-0.04821472769711038,-0.02636921903859114,-0.025585412077254763,-0.013975963898138957
scatterbrained,-0.018979981833129243,-0.0494946507260241,-0.02600872137210463,-0.006263020834427367,-0.013836747761938564
scattered,-0.01482136026540197,0.024405667014827315,-0.02083834757538563,-0.025868911895737118,-0.014012834253260692
scattergood,-0.018974919163394617,-0.049492746078659645,-0.02641604207067194,-0.025862012261600557,-0.014012187404925224
scaturient,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
scavenging,-0.01881363697042015,-0.04757095688792462,-0.02557421950660906,-0.024960346212408127,-0.013756969800564048
scelerat,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
sceneful,-0.018979258594595722,-0.04949236514918676,-0.026422390956377814,-0.025868843582527844,-0.014012834253260692
scenic,-0.01831942397251633,-0.041647503584469774,-0.021046670387609538,-0.02108015592570989,-0.012446023840680116
scented,-0.017352695132714223,-0.027972135507683352,-0.023328301188157062,-0.017534700364448652,-0.009312403015518965
scentful,-0.018979499674106896,-0.049491222360768083,-0.026420704533612192,-0.025868433703272208,-0.014012834253260692
sceptered,-0.018979499674106896,-0.049491222360768083,-0.02642298616441274,-0.02586857032969075,-0.014012834253260692
scepterless,-0.018979981833129243,-0.0494946507260241,-0.026423184567091047,-0.025868911895737118,-0.014012834253260692
schediastic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
scheduled,-0.015665138554506054,-0.04534251947151235,-0.02409215149964471,-0.022091191422948166,-0.012805384027051808
