TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore,freq_index
maliferous,NA,NA,NA,NA,NA,NA
malign,-0.12913110334552408,-0.05782522698729429,-0.0509166656320983,NA,NA,-0.09347816516640918
malignant,-0.12218348414522782,-0.05626474336484718,-0.04873823659726559,NA,-0.06069207792641296,-0.07971343514549599
malignifying,NA,NA,NA,NA,NA,NA
maligning,NA,NA,NA,NA,NA,NA
malingering,NA,NA,NA,NA,NA,NA
malison,NA,NA,NA,NA,NA,NA
malistic,NA,NA,NA,NA,NA,NA
malkin,NA,NA,NA,NA,NA,NA
malleable,-0.12627719592935352,-0.05609601507441392,-0.04894325654024846,-0.04812474106970498,-0.05862972755655715,-0.07248654877514327
malm,NA,NA,NA,NA,NA,NA
malodorous,-0.12884577808998354,NA,-0.05047450828873985,NA,NA,-0.12884577808998354
maltreating,NA,NA,NA,NA,NA,NA
malty,NA,NA,NA,NA,NA,NA
malversation,NA,NA,NA,NA,NA,NA
mammered,NA,NA,NA,NA,NA,NA
mammering,NA,NA,NA,NA,NA,NA
mammonish,NA,NA,NA,NA,NA,NA
mammoth,NA,-0.05631592250690565,-0.04639314648526716,-0.05002721855475092,-0.05954416230663754,-0.05529576778943137
man-eating,NA,-0.05678669596126208,NA,NA,NA,NA
man-god,NA,NA,NA,NA,NA,NA
man-hating,NA,-0.05659321764881595,NA,NA,NA,NA
man-keen,NA,NA,NA,NA,NA,NA
man-killing,NA,NA,NA,NA,NA,NA
man-woman,NA,-0.05759266588372887,NA,NA,NA,NA
manacled,NA,-0.05679513767050054,-0.04842561478546224,NA,-0.06037148563723373,-0.05858331165386713
manacling,NA,NA,NA,NA,NA,NA
manageable,-0.12872747755717576,-0.05780257332210055,-0.05047494282628298,-0.05014987658065633,-0.06014465340076962,-0.07428741177658223
manageless,NA,NA,NA,NA,NA,NA
managing,-0.1236936048125002,-0.05272302363954854,-0.04813178709629517,-0.05016443763510147,NA,-0.07552702202905007
mandy,NA,NA,NA,-0.04738639874773821,NA,NA
maneless,NA,NA,NA,NA,NA,NA
maneuvering,NA,NA,NA,NA,NA,NA
manful,NA,NA,-0.05093936049037975,NA,NA,NA
manged,NA,NA,NA,NA,NA,NA
manging,NA,NA,NA,NA,NA,NA
mangling,NA,NA,NA,NA,NA,NA
mangy,-0.13080885794363495,-0.05761422193365458,-0.0502684591868028,NA,NA,-0.09421153993864476
manhandling,NA,NA,NA,NA,NA,NA
maniacal,-0.12961504230063411,-0.0552084731068878,-0.04956989387833373,-0.0500976376947586,NA,-0.07830705103409351
manifestative,NA,NA,NA,NA,NA,NA
manified,NA,NA,NA,NA,NA,NA
manifold,-0.13038764482621154,NA,-0.05022571089638851,NA,NA,-0.13038764482621154
manikin,NA,NA,NA,NA,NA,NA
manipulable,NA,NA,-0.04911186269425752,NA,NA,NA
manipulating,-0.12611662114839406,-0.05540938098934011,-0.04986212129319266,NA,NA,-0.09076300106886709
manipulative,-0.06411939876199958,-0.0253875305712324,-0.03950382590689123,-0.04699000827875325,-0.05918227925887694,-0.052448878051630246
mankin,NA,NA,NA,NA,NA,NA
manlike,NA,-0.05533304521442112,-0.05102000480585644,NA,NA,-0.05533304521442112
manly,-0.11101086639390678,-0.03199726194875123,0.04680876501349134,-0.0488076525824017,-0.0358622150893732,-0.05691949900360823
mannered,-0.02280561783941182,-0.0320692466950746,0.01689009750066814,-0.03149627722910173,-0.01321422472577888,-0.024896341622341757
mannerless,-0.1303874496424759,NA,-0.05093775050888838,-0.05000230703691619,NA,-0.09066260007568214
mannerly,-0.12755244168269736,-0.056911054173938,-0.05009011029416517,-0.04967480924756917,-0.05810141001252599,-0.07316375404083163
mannie,NA,NA,NA,NA,NA,NA
mannish,NA,-0.02613927504657218,-0.05081037479738742,-0.04726456625530349,-0.01238046610841521,-0.04140473869975436
manslaughtering,NA,NA,NA,NA,NA,NA
manstealing,NA,NA,NA,NA,NA,NA
mansuete,NA,NA,NA,NA,NA,NA
manswearing,NA,NA,NA,NA,NA,NA
mantic,NA,NA,NA,NA,NA,NA
manting,NA,NA,NA,NA,NA,NA
manuducting,NA,NA,NA,NA,NA,NA
manufacturing,-0.11995758906217364,-0.05790434047010172,-0.04789965927972094,NA,NA,-0.08893096476613768
manumitting,NA,NA,NA,NA,NA,NA
many-headed,NA,NA,NA,NA,NA,NA
many-sided,-0.1258492938953821,-0.05694754893089087,-0.04579248065952502,NA,NA,-0.09139842141313649
marauding,NA,NA,-0.05068189500666622,NA,-0.06022365776102423,-0.06022365776102423
marble,NA,-0.04032142847440047,-0.02823297063960235,-0.04485588359297901,-0.04654678256982188,-0.043908031545733785
marble-breasted,NA,NA,NA,NA,NA,NA
marble-hearted,NA,NA,NA,NA,NA,NA
marcescent,NA,NA,NA,NA,NA,NA
marchioness,NA,NA,NA,NA,NA,NA
marcid,NA,NA,NA,NA,NA,NA
mare,NA,-0.05596655351531647,-0.05092312539570868,NA,NA,-0.05596655351531647
mare-rode,NA,NA,NA,NA,NA,NA
mare's-nesting,NA,NA,NA,NA,NA,NA
margaritaceous,NA,NA,NA,NA,NA,NA
marine,-0.1304309021531198,NA,-0.04973243699341057,NA,-0.0322996142503484,-0.09008166957326519
marinist,NA,NA,NA,NA,NA,NA
marivaudage,NA,NA,NA,NA,NA,NA
marked,-0.0944219529631569,-0.00104051548828473,0.13116294582285157,-0.04555778476488899,-0.05337433215552093,-0.04859864634296289
market-fresh,NA,NA,NA,NA,NA,NA
marking,-0.12470585086418276,NA,-0.05006304051562432,NA,NA,-0.12470585086418276
markworthy,NA,NA,NA,NA,NA,NA
marlocking,NA,NA,NA,NA,NA,NA
marmoreal,NA,NA,NA,NA,NA,NA
marooned,-0.12943258417223383,-0.05762283213774789,-0.04912884603215826,NA,NA,-0.09352770815499085
marooning,NA,NA,NA,NA,NA,NA
marplot,NA,NA,NA,NA,NA,NA
marriageable,-0.12736981242842466,-0.03921527730383719,-0.04579612085324305,-0.03293759176604137,-0.06028015718102212,-0.06816534194163175
marring,NA,NA,NA,NA,NA,NA
marrow,NA,NA,-0.05085599325356488,NA,NA,NA
marrowless,NA,NA,NA,NA,NA,NA
marrowy,NA,NA,NA,NA,NA,NA
marrying,-0.12715193410846762,-0.05335982478624795,-0.03061748658923709,-0.04908828193351243,NA,-0.07653334694274266
martext,NA,NA,NA,NA,NA,NA
martial,-0.13017065079025006,-0.05647001631713304,-0.04654086498197372,NA,-0.06024877573004244,-0.08229648094580852
martinet,NA,NA,NA,NA,NA,NA
martyr,-0.1302954791521633,-0.0575442738103841,NA,-0.05004090580411919,-0.06041836696675468,-0.08275270664310069
martyred,-0.12916798419306286,-0.05370853834455279,-0.04864165463891614,-0.04902299675151275,-0.05765266968873724,-0.0723880472444664
martyring,NA,NA,NA,NA,NA,NA
marveling,NA,NA,NA,NA,NA,NA
marvelous,-0.06574394893732415,-0.01608851015045785,-0.02242785777436918,-0.03580549026438749,-0.02884967481178712,-0.038206742946966986
mascot,NA,NA,NA,NA,NA,NA
masculine,-0.07233865317453422,0.03921223252680687,6.490487142824761e-4,-0.04270769078942776,-0.04890311580263738,-0.04082510276307922
mashed,NA,NA,NA,NA,NA,NA
mashing,NA,NA,NA,NA,NA,NA
masked,-0.08340588602876639,0.02909809484361723,0.37619550309451705,-0.03983035839086286,-0.03972184462993542,-0.03346499855148686
masket,NA,NA,NA,NA,NA,NA
masking,NA,NA,NA,NA,NA,NA
masochistic,-0.11808579994963724,-0.05268494146214542,-0.04958182581253319,-0.04969171016373836,-0.06072966253086776,-0.0702980285265972
masonic,NA,NA,-0.05103579449884034,NA,NA,NA
masquerading,NA,-0.05647508227875864,NA,-0.05003744824056278,-0.06075924206325552,-0.05861716217100708
massacring,NA,NA,-0.05101313776382799,NA,NA,NA
massive,-0.11888865810226232,-0.03872980150329166,0.02470539588338752,-0.04905810940197562,-0.05617659832585248,-0.06571329183334552
mastered,NA,NA,-0.05025394703250259,NA,NA,NA
masterful,-0.12438652282619436,-0.05156818506160324,-0.03848420764647094,-0.05002287978498906,-0.0606077980735311,-0.07164634643657944
mastering,NA,NA,-0.05024277578591596,NA,NA,NA
masterless,-0.12995793000360512,-0.05675330648257694,-0.04500411910885669,NA,NA,-0.09335561824309102
mastiff,NA,NA,NA,NA,NA,NA
mastodontic,NA,NA,NA,NA,NA,NA
masturbatic,NA,NA,NA,NA,NA,NA
mat,-0.12956146443680175,-0.05780468769850832,-0.04929987954635045,-0.04698732869985111,-0.05987124153040674,-0.07413431830301681
matching,-0.03808773105155868,-0.05672931995287512,-0.04936783998776716,-0.04943156497414935,-0.0485280164441161,-0.05101418533972693
matchless,-0.12730080645738273,-0.05603153653985363,-0.04973995582764444,-0.04958426172587706,-0.06018648895611415,-0.07331469694524874
matchmaking,NA,-0.05690996574397977,NA,NA,NA,NA
matchy,NA,NA,NA,NA,NA,NA
mated,NA,-0.0537413591531028,-0.04966033378579429,NA,NA,-0.0537413591531028
materfamilias,NA,NA,NA,NA,NA,NA
material,-0.09993486960378235,-0.05535871669267147,-0.03279070763560154,0.10091199786088154,-0.05703852229333203,-0.06128070405634685
materialistic,-0.07359835439779462,-0.05160942768763801,-0.04774692041972465,-0.04718281693721693,NA,-0.05765156750171909
maternal,-0.10436067154953568,-0.03437000298448325,-0.05076540881066072,-0.04964291659578479,NA,-0.06825633231866039
mathematical,-0.12773135056026289,-0.05762772533364212,-0.04900041858685835,NA,-0.06063482506521474,-0.08199796698637325
mating,NA,NA,-0.05079187651809174,NA,NA,NA
matriarchal,NA,-0.05649295092409518,-0.05091180729975687,NA,NA,-0.05649295092409518
matricide,NA,NA,NA,NA,NA,NA
matronized,NA,NA,NA,NA,NA,NA
matronly,-0.1288493180327165,0.0807806152809642,NA,-0.04995912321380809,NA,-0.08940422062326228
matter-of-fact,NA,NA,NA,NA,NA,NA
mattoid,NA,NA,NA,NA,NA,NA
mature,0.6008608198054752,0.4600185961817044,0.15437716662662967,-0.02860984305521653,-0.0453377873628535,0.135112033097566
maturish,NA,NA,NA,NA,NA,NA
matutinal,NA,NA,NA,NA,NA,NA
maudlin,-0.12935117322226045,-0.05734851765811892,-0.05048717952088676,NA,NA,-0.09334984544018968
mauling,NA,NA,NA,NA,NA,NA
maumet,NA,NA,NA,NA,NA,NA
maundering,NA,NA,NA,NA,NA,NA
maundrel,NA,NA,NA,NA,NA,NA
maunging,NA,NA,NA,NA,NA,NA
maungy,NA,NA,NA,NA,NA,NA
mawkish,NA,NA,NA,NA,NA,NA
mawwormish,NA,NA,NA,NA,NA,NA
maximizing,-0.12287712675885036,NA,-0.05062462730978282,NA,NA,-0.12287712675885036
mayflower,NA,NA,-0.05088366659879902,-0.04954964666541497,-0.06063482506521474,-0.05575924583200688
maygame,NA,NA,NA,NA,NA,NA
mazed,NA,NA,-0.05085368861588158,NA,NA,NA
mazing,NA,NA,NA,NA,NA,NA
mazy,NA,NA,NA,NA,NA,NA
meable,NA,NA,NA,NA,NA,NA
meager,-0.12866861770354948,-0.05749414524544667,-0.04903532098997527,NA,-0.05964132361579843,-0.0819346955215982
mealy,NA,NA,-0.05108919882144666,NA,NA,NA
mealy-mouthed,NA,NA,-0.05095771776155133,NA,NA,NA
mean,0.25569506630876704,0.02662847511686048,0.10952097830114708,0.4422571852907021,0.01654912284729075,0.10209841064351634
mean-spirited,-0.0902233832637084,-0.04868145281134813,-0.04469015945531556,-0.04914818519878945,-0.05853683253838072,-0.061647463453056675
meandering,NA,NA,-0.05062007227048078,NA,NA,NA
meaning,0.01278995267628974,-0.02981294847518083,-0.01447211846052371,-0.04522333917355155,-0.05007909895548896,-0.03489687626618626
meaningful,-0.10755799021360564,-0.05731315433241536,-0.05004622366720369,NA,NA,-0.0824355722730105
meaningless,-0.1265948041165239,-0.05678026975471449,-0.05048993703817455,-0.04937076335880971,NA,-0.07795500363647098
meanish,NA,NA,NA,NA,NA,NA
meased,NA,NA,NA,NA,NA,NA
measing,NA,NA,NA,NA,NA,NA
measureless,NA,NA,-0.05103831915660441,NA,NA,NA
measuring,-0.11288577586858524,-0.05759178491306067,-0.04489523498885364,NA,NA,-0.08523878039082296
meatless,NA,NA,NA,NA,NA,NA
meaty,NA,-0.05549637055351909,-0.04700962881162136,NA,NA,-0.05549637055351909
mechanical,-0.11283143087395912,-0.04271909270741284,0.02662710776239204,-0.04475493912833193,-0.02195136611357266,-0.05556420720581914
mechanistic,NA,NA,-0.050680407155085,NA,NA,NA
mechanized,NA,NA,-0.04815617808731933,NA,NA,NA
medaled,NA,NA,NA,NA,NA,NA
meddlesome,-0.12409618737743386,-0.04999974953509991,-0.04986820352074292,-0.04826989219462502,-0.05867303917581791,-0.07065929490227366
meddling,-0.12913705952829477,-0.04966744608854429,-0.05035093722870103,-0.04872744860084816,-0.05986370722478428,-0.07225478751758109
median,-0.1025756210580664,-0.05357841468258299,-0.04775421858485097,-0.04941857315608829,-0.0590827500220524,-0.06616383972969753
medianimic,NA,NA,NA,NA,NA,NA
mediatorian,NA,NA,NA,NA,NA,NA
medicaster,NA,NA,NA,NA,NA,NA
medicatory,NA,NA,NA,NA,NA,NA
medicinal,NA,NA,-0.05091124845947476,NA,NA,NA
medievalistic,NA,NA,NA,NA,NA,NA
mediocre,-0.08332904406798547,-0.05567479256357063,-0.03493426251409184,-0.04904977700951365,-0.05933001266903832,-0.06184590657752702
meditative,-0.11770738694515942,-0.05662979507355698,-0.04528391173484904,-0.05020264035530997,-0.05998798284289491,-0.07113195130423032
mediumistic,-0.12866351972776902,-0.05774059182278403,NA,NA,NA,-0.12866351972776902
medley,NA,NA,NA,NA,NA,NA
meek,-0.05946053626616991,-0.03422256413597099,-0.03029563138374011,-0.03998159050762911,-0.05405411217823954,-0.04692970077200238
meekening,NA,NA,NA,NA,NA,NA
meg,NA,NA,NA,NA,NA,NA
mega-rich,NA,NA,NA,NA,NA,NA
megalocephalic,NA,NA,NA,NA,NA,NA
megalomaniacal,NA,NA,NA,NA,NA,NA
megrim,NA,NA,NA,NA,NA,NA
melancholic,-0.09697075469135556,-0.05233897589110879,-0.044914654999061,-0.04946353892485223,-0.06023811287485976,-0.06475284559554409
melancholy,-0.09442599124734256,-0.04785856606395925,-0.0177919469128114,-0.04166472900617003,-0.04894285643506972,-0.05822303568813539
melancholyish,NA,NA,NA,NA,NA,NA
meliorated,NA,NA,NA,NA,NA,NA
meliorating,NA,NA,NA,NA,NA,NA
melioristic,NA,NA,NA,NA,NA,NA
mellifluous,NA,-0.05778265061917406,-0.05096863837092398,NA,NA,-0.05778265061917406
melling,NA,NA,NA,NA,NA,NA
mellow,-0.11682228813268249,-0.05686769635242324,-0.04465596985292203,NA,NA,-0.08684499224255286
melodic,NA,NA,NA,NA,NA,NA
melodramatic,-0.12487240001451196,-0.05597202684835677,-0.05065830344733223,NA,NA,-0.09042221343143436
melomanic,NA,NA,NA,NA,NA,NA
meltable,NA,NA,NA,NA,NA,NA
melted,NA,-0.0573334000423188,-0.04836375688895608,NA,NA,-0.0573334000423188
melting,NA,-0.0563410387712072,-0.03794919511301073,-0.04934330875584857,NA,-0.052842173763527886
memorable,-0.1007200581150717,-0.0514460807016316,-0.04668755632324355,-0.0488149551487396,-0.06008849801590646,-0.06526739799533735
memorialized,-0.1284657554998941,NA,NA,NA,NA,NA
memorializing,NA,NA,NA,NA,NA,NA
memorist,NA,NA,NA,NA,NA,NA
memoryless,NA,NA,NA,NA,NA,NA
menacing,-0.12265563116731422,-0.05478699902386538,-0.03963093639218478,NA,-0.05959443196735106,-0.07901235405284356
mendacious,-0.12608651731500722,-0.05757877278088434,-0.05065442585090295,NA,NA,-0.09183264504794578
mendicant,NA,-0.05685385988257158,NA,NA,NA,NA
mending,NA,-0.0572660046746045,-0.05096928406792132,NA,NA,-0.0572660046746045
menging,NA,NA,NA,NA,NA,NA
menial,-0.12816001299455437,-0.05754934001188085,-0.05104220908454263,NA,NA,-0.0928546765032176
menopausal,NA,0.04170531282189559,-0.05072948876176044,NA,NA,-0.05072948876176044
mentalist,NA,NA,NA,NA,NA,NA
mentionless,NA,NA,NA,NA,NA,NA
mentor,-0.1292935653799333,NA,NA,NA,-0.06075924206325552,-0.1292935653799333
mentoring,NA,NA,NA,NA,NA,NA
mephistophelean,NA,NA,NA,NA,NA,NA
mercantile,-0.13040496877896485,NA,-0.04864917121566554,NA,NA,-0.13040496877896485
mercenary,-0.124963353057692,-0.05239611846391559,-0.04839665295274469,-0.04870933166551381,NA,-0.07535626772904047
merchandising,-0.13017236976753857,NA,-0.05067718315684873,NA,NA,-0.13017236976753857
merchantlike,NA,NA,NA,NA,NA,NA
merciful,-0.09657915568660058,-0.05336357496687159,-0.02025812171966502,-0.04961918250850291,NA,-0.06652063772065836
merciless,-0.12456724606761208,-0.05368318864467109,-0.04249403622893907,-0.04963218000135989,NA,-0.07596087157121435
mercurial,-0.12447220605171364,-0.05362009726740545,-0.04287160050759988,-0.0493487762723877,-0.05851132255653892,-0.07148810053701142
mercurialized,NA,NA,NA,NA,NA,NA
mercurializing,NA,NA,NA,NA,NA,NA
meretricious,NA,-0.05773623525960046,NA,NA,NA,NA
meritmonger,NA,NA,NA,NA,NA,NA
meritorious,-0.11939797881909178,-0.05630288931287245,-0.04853556867092148,-0.04992614906538936,-0.0596897070405892,-0.0713291810594857
merop,NA,NA,NA,NA,NA,NA
merry,-0.12393344738878334,-0.05420198605791854,-0.03553880839127762,-0.04005145620569715,-0.04495484881166703,-0.06578543461601652
merry-andrew,NA,NA,NA,NA,NA,NA
merrymaking,NA,NA,NA,NA,NA,NA
mesmerizable,NA,NA,NA,NA,NA,NA
mesmerized,-0.12777184366732589,-0.05712773727016562,-0.05036582223478105,-0.04981012750424941,-0.05962859825189825,-0.0737235003560427
mesmerizing,-0.12865473717567305,-0.0548563586437522,-0.0497175333630836,NA,NA,-0.09175554790971263
mesothetic,NA,NA,NA,NA,NA,NA
messan,NA,NA,NA,NA,NA,NA
messing,NA,NA,NA,NA,NA,NA
messy,-0.07997169765294142,-0.05460998289275903,-0.04819383631461069,-0.04386448300551591,-0.0489754961567896,-0.057937753254275186
metagnostic,NA,NA,NA,NA,NA,NA
metagrobilizing,NA,NA,NA,NA,NA,NA
metallic,NA,-0.05673061174676233,-0.04893128848629736,NA,NA,-0.05673061174676233
metallified,NA,NA,NA,NA,NA,NA
metallifying,NA,NA,NA,NA,NA,NA
metamorphic,NA,NA,NA,NA,NA,NA
metamorphosable,NA,NA,NA,NA,NA,NA
metamorphosing,NA,NA,NA,NA,NA,NA
metaphorical,-0.12758532219446575,-0.05581380432913391,-0.05034612483616867,NA,NA,-0.09169956326179983
metaphysical,-0.12105459325725358,NA,-0.0469431430719388,NA,NA,-0.12105459325725358
metaphysicizing,NA,NA,NA,NA,NA,NA
metapolitical,NA,NA,NA,NA,NA,NA
meteoric,NA,NA,-0.05097065314760053,NA,NA,NA
metethereal,NA,NA,NA,NA,NA,NA
methodical,-0.08605591694458342,-0.0550270322306868,-0.02606381588715083,-0.04965189310745183,-0.06000788028618571,-0.06268568064222693
methodist,-0.12984343748686347,-0.03275527232650587,-0.04918487848997333,-0.04538974390258635,-0.05651391977557653,-0.07023299491374992
methodizing,NA,NA,NA,NA,NA,NA
methodless,NA,NA,NA,NA,NA,NA
meticulous,-0.0822368170771762,-0.05206806951244501,-0.02712629531220923,-0.04981554054274764,NA,-0.06137347571078962
metoposcopist,NA,NA,NA,NA,NA,NA
metromaniacal,NA,NA,NA,NA,NA,NA
metropolitan,-0.12540188064792498,-0.0549848751690335,-0.04702812043133785,-0.04935443529835571,-0.06019524816085597,-0.07248410981904255
mettled,NA,-0.05786569027782124,-0.05084993741036443,NA,NA,-0.05786569027782124
mettlesome,NA,-0.05784713327249746,-0.05096885666967284,-0.04990342527098661,-0.06049680719023762,-0.05643759904413597
mewed,NA,NA,NA,NA,NA,NA
mewing,NA,NA,NA,NA,NA,NA
mewling,NA,NA,NA,NA,-0.05889540672132034,NA
mexican,-0.10910074365393573,0.4347360602213112,0.07418053854015527,0.21408373622089172,0.2152554445153819,0.0986047439056233
miching,NA,NA,NA,NA,NA,NA
mick,NA,NA,NA,NA,NA,NA
mickle,NA,NA,-0.05108324614528678,NA,NA,NA
micrencephalous,NA,NA,NA,NA,NA,NA
micrified,NA,NA,NA,NA,NA,NA
micrifying,NA,NA,NA,NA,NA,NA
microbic,NA,NA,NA,NA,NA,NA
microcosmic,NA,NA,-0.04962668259344836,NA,NA,NA
micrological,NA,NA,NA,NA,NA,NA
micromaniac,NA,NA,NA,NA,NA,NA
micropia,NA,NA,NA,NA,NA,NA
middle,0.02653289248727822,-0.04821080221782337,0.12003597415051512,-0.00943873373554945,0.032589213144191,3.6814241952410004e-4
middle-aged,0.04206124079365317,2.810793109799927,1.631412462471357,-0.04895727066773687,-0.05535283098240815,0.3922909004037163
middle-class,0.0550285722781757,0.22370046688916284,0.00466026000599233,0.01245423470264434,2.7894176716933907e-4,0.018105502188495427
middle-rate,NA,NA,NA,NA,NA,NA
middlebrow,NA,NA,NA,NA,NA,NA
middleman,NA,NA,NA,NA,NA,NA
middling,-0.1271210569866197,-0.05709223552125839,-0.0476348137406317,NA,NA,-0.09210664625393905
midge,NA,NA,NA,NA,NA,NA
midget,NA,-0.05479182101898239,-0.04672080060401262,-0.0487630104562097,-0.0590980778830263,-0.054217636452739464
midnight,-0.1295992012001057,-0.05522880715957972,-0.03911768883093167,-0.03831274532666148,-0.05965405514977833,-0.07089993808509885
midstream,NA,NA,NA,NA,NA,NA
midsummerish,NA,NA,NA,NA,NA,NA
miff,NA,NA,NA,NA,NA,NA
miffing,NA,NA,NA,NA,NA,NA
miffy,NA,NA,NA,NA,NA,NA
might-have-been,NA,NA,NA,NA,NA,NA
mightless,NA,NA,NA,NA,NA,NA
mighty,-0.09400409079103852,-0.00581104946837657,0.2917023176785287,-0.04266379474956344,-0.05603721303355254,-0.049629037010632766
mignon,NA,NA,NA,NA,NA,NA
migrant,-0.12443615505725485,0.00501748299732707,-0.04600917772314708,-0.04373413831919037,-0.05488348046474022,-0.06726573789108313
migratory,-0.13021831283983343,-0.05735364838495436,-0.05081500354355762,NA,NA,-0.09378598061239389
miking,NA,NA,NA,NA,NA,NA
mild,-0.10029890230691536,-0.04954872742206237,-0.01679295359493769,-0.0492997272788827,-0.0561944681532904,-0.06383545629028771
mild-hearted,NA,NA,-0.05109391290053007,NA,NA,NA
mildewy,NA,NA,NA,NA,NA,NA
mildish,NA,NA,NA,NA,NA,NA
militant,-0.12287857452669136,-0.03840565367575221,-0.04799348061674143,-0.05003024729488626,-0.06045922406447433,-0.07034038162569835
militaristic,-0.12832248018422002,NA,-0.05044463911657417,NA,NA,-0.12832248018422002
militarized,-0.13093801942743988,-0.05732585428106896,NA,NA,NA,-0.13093801942743988
militarizing,NA,NA,NA,NA,NA,NA
military,0.23786776004790663,-0.02402270469537483,0.9100101588544932,-0.04803967528140918,-0.05485618637243311,0.027737298424672378
militating,NA,NA,NA,NA,NA,NA
milk-and-water,NA,NA,NA,NA,NA,NA
milk-livered,NA,NA,-0.05049805354142352,NA,NA,NA
milk-toast,NA,NA,NA,NA,NA,NA
milked,NA,NA,NA,NA,NA,NA
milking,NA,-0.05761688561499021,-0.05099505836077689,-0.04961757480894938,NA,-0.05430597198788355
milksoppy,NA,NA,NA,NA,NA,NA
milky,NA,NA,-0.05100607437708721,-0.04962866825843606,NA,-0.05100607437708721
milled,NA,NA,NA,NA,NA,NA
millenarian,NA,NA,NA,NA,NA,NA
milling,NA,NA,-0.05104793643553322,NA,NA,NA
millionairish,NA,NA,NA,NA,NA,NA
millocrat,NA,NA,NA,NA,NA,NA
millstone,NA,NA,NA,NA,NA,NA
miltonic,NA,NA,NA,NA,NA,NA
mim,NA,NA,NA,NA,NA,NA
mim-mouthed,NA,NA,NA,NA,NA,NA
mime,NA,NA,NA,NA,NA,NA
mimetic,NA,NA,-0.05052113917026782,NA,NA,NA
mimicking,NA,NA,-0.05089220954086556,NA,NA,NA
miminy-piminy,NA,NA,NA,NA,NA,NA
mimping,NA,NA,NA,NA,NA,NA
minacious,NA,NA,NA,NA,NA,NA
minatory,NA,NA,NA,NA,NA,NA
mincing,NA,-0.05780335290333004,-0.05072699172996265,-0.04973139890990225,NA,-0.05426517231664635
mindful,-0.08882527772607088,NA,-0.05033263749516503,NA,NA,-0.08882527772607088
