TDA,coded,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
unmade-up,[unmade - up person],NA,NA,NA,NA,NA
unmagisterial,[unmagisterial person],NA,NA,NA,NA,NA
unmagnetic,[unmagnetic person],NA,NA,-0.05106246365854231,NA,NA
unmaidenly,[unmaidenly person],NA,NA,NA,NA,NA
unmalicious,[unmalicious person],NA,NA,NA,NA,NA
unmalleable,[unmalleable person],NA,NA,-0.05108450351899039,NA,NA
unmanageable,[unmanageable person],-0.12913633378275388,-0.05682239405347936,-0.05069519263431818,-0.05010464809870831,-0.058246199443615344
unmanaged,[unmanaged person],NA,NA,NA,NA,NA
unmanly,[unmanly person],-0.12951327395911647,NA,-0.045163816382565586,NA,-0.060158612780613845
unmanned,[unmanned person],NA,NA,-0.05080056757935848,NA,NA
unmannered,[unmannered person],-0.1309078112001108,NA,-0.05090703754546257,NA,-0.06056385414875584
unmarred,[unmarred person],NA,NA,NA,NA,NA
unmarriageable,[unmarriageable person],NA,-0.05591049404849853,-0.05096234777755655,-0.04939065841677949,NA
unmartial,[unmartial person],NA,NA,NA,NA,NA
unmarvelous,[unmarvelous person],NA,NA,NA,NA,NA
unmasculine,[unmasculine person],NA,NA,-0.050620481439542106,NA,NA
unmasterable,[unmasterable person],NA,NA,NA,NA,NA
unmastered,[unmastered person],NA,NA,NA,NA,NA
unmatchable,[unmatchable person],NA,NA,NA,NA,NA
unmated,[unmated person],NA,-0.05624233003884225,-0.05068713361226769,NA,NA
unmaternal,[unmaternal person],NA,-0.05786391274486028,NA,NA,NA
unmatronlike,[unmatronlike person],NA,NA,NA,NA,NA
unmatured,[unmatured person],NA,NA,NA,NA,NA
unmeaning,[unmeaning person],NA,NA,NA,NA,NA
unmechanical,[unmechanical person],-0.1308699081797877,NA,NA,NA,NA
unmeddling,[unmeddling person],NA,NA,NA,NA,NA
unmeek,[unmeek person],NA,NA,NA,NA,NA
unmelancholy,[unmelancholy person],NA,NA,NA,NA,NA
unmellowed,[unmellowed person],NA,NA,NA,NA,NA
unmelodious,[unmelodious person],NA,NA,NA,NA,NA
unmeltable,[unmeltable person],NA,NA,NA,NA,NA
unmemoried,[unmemoried person],NA,NA,NA,NA,NA
unmenacing,[unmenacing person],NA,NA,NA,NA,NA
unmentionable,[unmentionable person],-0.13040555962862976,-0.057077904565811875,-0.05082716839371793,NA,NA
unmercenary,[unmercenary person],NA,NA,NA,NA,NA
unmerciful,[unmerciful person],-0.12993573948880338,NA,-0.04975810882468947,NA,NA
unmeritorious,[unmeritorious person],NA,NA,-0.05109974765134462,NA,NA
unmerry,[unmerry person],NA,NA,NA,NA,NA
unmetallic,[unmetallic person],NA,NA,NA,NA,NA
unmethodical,[unmethodical person],-0.13083205079780397,NA,-0.05078326630298781,NA,NA
unmighty,[unmighty person],NA,NA,NA,NA,NA
unmild,[unmild person],NA,NA,NA,NA,NA
unmilitary,[unmilitary person],-0.13015817390981188,NA,-0.05054540568924167,NA,NA
unmindful,[unmindful person],NA,NA,NA,NA,NA
unmingleable,[unmingleable person],NA,NA,NA,NA,NA
unministerial,[unministerial person],NA,NA,NA,NA,NA
unmiraculous,[unmiraculous person],NA,NA,NA,NA,NA
unmirthful,[unmirthful person],NA,NA,NA,NA,NA
unmiry,[unmiry person],NA,NA,NA,NA,NA
unmisled,[unmisled person],NA,NA,NA,NA,NA
unmissed,[unmissed person],NA,NA,NA,NA,NA
unmistaken,[unmistaken person],NA,NA,NA,NA,NA
unmistrusted,[unmistrusted person],NA,NA,NA,NA,NA
unmistrusting,[unmistrusting person],NA,NA,NA,NA,NA
unmitigable,[unmitigable person],NA,NA,NA,NA,NA
unmoaned,[unmoaned person],NA,NA,NA,NA,NA
unmodernizing,[unmodernizing person],NA,NA,NA,NA,NA
unmodifiable,[unmodifiable person],NA,NA,NA,NA,NA
unmodified,[unmodified person],NA,NA,NA,NA,NA
unmodish,[unmodish person],NA,NA,NA,NA,NA
unmodulated,[unmodulated person],-0.1307029567762572,NA,NA,NA,NA
unmoist,[unmoist person],NA,NA,NA,NA,NA
unmolded,[unmolded person],NA,NA,NA,NA,NA
unmollifiable,[unmollifiable person],NA,NA,NA,NA,NA
unmomentous,[unmomentous person],NA,NA,NA,NA,NA
unmonastic,[unmonastic person],NA,NA,NA,NA,NA
unmoneyed,[unmoneyed person],NA,NA,-0.051087028193685595,NA,NA
unmonkish,[unmonkish person],NA,NA,NA,NA,NA
unmonopolizing,[unmonopolizing person],NA,NA,NA,NA,NA
unmoral,[unmoral person],-0.12988531921952043,-0.0577731467487933,-0.05089281480067222,NA,NA
unmoralizing,[unmoralizing person],NA,NA,NA,NA,NA
unmortified,[unmortified person],NA,NA,-0.05095198716542681,NA,NA
unmothered,[unmothered person],NA,-0.05756681959206661,NA,NA,-0.06056131475670437
unmotherly,[unmotherly person],NA,-0.057575303542029097,NA,-0.050335416171998486,NA
unmotived,[unmotived person],NA,NA,NA,NA,NA
unmourned,[unmourned person],NA,NA,NA,NA,NA
unmovable,[unmovable person],NA,NA,-0.05087291868698881,NA,NA
unmoved,[unmoved person],-0.12795923866974393,-0.05730541866342287,-0.05090148119892105,NA,NA
unmoving,[unmoving person],-0.12833678960078923,-0.054518298874707334,-0.0462962298548441,-0.04734434910726454,-0.05881417123896277
unmuddling,[unmuddling person],NA,NA,NA,NA,NA
unmunitioned,[unmunitioned person],NA,NA,NA,NA,NA
unmurmuring,[unmurmuring person],NA,NA,NA,NA,NA
unmuscular,[unmuscular person],NA,NA,NA,NA,NA
unmusical,[unmusical person],-0.12166725824884404,NA,-0.04896229842180602,-0.05008444077165233,NA
unmutilated,[unmutilated person],NA,NA,-0.05095067869920579,NA,-0.059664413862583074
unmysterious,[unmysterious person],NA,NA,NA,NA,NA
unnatural,[unnatural person],-0.12215185664716956,-0.03659743475945184,-0.04665170746975993,-0.04687684747184223,-0.05834182823263055
unnecessary,[unnecessary person],-0.12219804201651553,-0.05782970065440199,-0.04997063405699934,NA,NA
unneeded,[unneeded person],-0.1298943147123463,NA,-0.051045765954508646,NA,NA
unneedful,[unneedful person],NA,NA,NA,NA,NA
unneighborly,[unneighborly person],NA,NA,NA,NA,NA
unnerved,[unnerved person],NA,-0.05760383925729647,-0.05012785910302114,NA,NA
unnerving,[unnerving person],NA,-0.05670282413694948,-0.04983950186311127,NA,NA
unneutral,[unneutral person],NA,NA,NA,NA,NA
unniggardly,[unniggardly person],NA,NA,NA,NA,NA
unnoble,[unnoble person],NA,NA,NA,NA,NA
unnobled,[unnobled person],NA,NA,NA,NA,NA
unnoticeable,[unnoticeable person],NA,-0.05722291679588846,-0.05057467171799239,-0.04997763798220428,NA
unnourished,[unnourished person],NA,NA,NA,NA,NA
unobjectionable,[unobjectionable person],-0.13012795293754337,NA,-0.05097936435691622,NA,NA
unobliging,[unobliging person],NA,NA,NA,NA,NA
unobnoxious,[unobnoxious person],NA,NA,NA,NA,NA
unobsequious,[unobsequious person],NA,NA,NA,NA,NA
unobservant,[unobservant person],-0.1208456564431317,-0.05742674309113406,-0.04952927242048166,-0.05001891561149309,-0.06062352352167648
unobtrusive,[unobtrusive person],-0.12463732032234286,-0.05597547338721074,-0.04596848261486399,-0.04962945520329443,-0.05860360024760127
unobvious,[unobvious person],NA,NA,NA,NA,NA
unoccupied,[unoccupied person],-0.12799121271559402,-0.05739920014989168,-0.050247984084788345,-0.05027738601946725,NA
unoffended,[unoffended person],NA,NA,NA,NA,NA
unoffending,[unoffending person],-0.12832072524901805,-0.05682287789113548,-0.0491454932870576,-0.0500976199535545,-0.05708546702574114
unofficious,[unofficious person],NA,NA,-0.050934732167487895,NA,NA
unopposed,[unopposed person],NA,NA,NA,NA,NA
unoppressed,[unoppressed person],NA,NA,NA,NA,NA
unoppressive,[unoppressive person],NA,NA,NA,NA,NA
unordinary,[unordinary person],NA,NA,-0.05056188281446716,NA,NA
unorganizable,[unorganizable person],NA,NA,NA,NA,NA
unoriental,[unoriental person],NA,NA,NA,NA,NA
unoriented,[unoriented person],NA,NA,NA,NA,NA
unoriginal,[unoriginal person],-0.12919778902157805,NA,-0.05030547837667604,NA,NA
unornamental,[unornamental person],NA,NA,NA,NA,NA
unornamented,[unornamented person],NA,NA,NA,NA,NA
unorthodox,[unorthodox person],-0.12837727955741776,-0.056532919892841704,-0.0498714813882025,NA,NA
unossified,[unossified person],NA,NA,NA,NA,NA
unostentatious,[unostentatious person],-0.1298469850192795,-0.0578617995912103,-0.04952825937432293,NA,NA
unpacifiable,[unpacifiable person],NA,NA,NA,NA,NA
unpacific,[unpacific person],NA,NA,NA,NA,NA
unpacified,[unpacified person],NA,NA,NA,NA,NA
unpagan,[unpagan person],NA,NA,NA,NA,NA
unpaganized,[unpaganized person],NA,NA,NA,NA,NA
unpainted,[unpainted person],NA,-0.05751159838715156,NA,NA,NA
unpalled,[unpalled person],NA,NA,NA,NA,NA
unpampered,[unpampered person],NA,NA,NA,NA,NA
unpanged,[unpanged person],NA,NA,NA,NA,NA
unparadised,[unparadised person],NA,NA,NA,NA,NA
unparagoned,[unparagoned person],NA,NA,NA,NA,NA
unparallelable,[unparallelable person],NA,NA,NA,NA,NA
unpardonable,[unpardonable person],NA,NA,-0.05109974765134462,NA,NA
unpardoning,[unpardoning person],NA,NA,NA,NA,NA
unparented,[unparented person],NA,NA,NA,NA,NA
unparticipant,[unparticipant person],NA,NA,NA,NA,NA
unpartisan,[unpartisan person],NA,NA,NA,NA,NA
unpartnered,[unpartnered person],NA,-0.05700817378920312,NA,NA,NA
unpassionate,[unpassionate person],NA,NA,NA,NA,NA
unpastoral,[unpastoral person],NA,NA,NA,NA,NA
unpathetic,[unpathetic person],NA,NA,NA,NA,NA
unpatriotic,[unpatriotic person],-0.12774436042261275,NA,-0.050819166655336034,NA,NA
unpatronizable,[unpatronizable person],NA,NA,NA,NA,NA
unpatterned,[unpatterned person],NA,NA,NA,NA,NA
unpaying,[unpaying person],NA,NA,NA,NA,NA
unpeaceable,[unpeaceable person],NA,NA,NA,NA,NA
unpeaceful,[unpeaceful person],NA,NA,NA,NA,NA
unpedagogical,[unpedagogical person],NA,NA,NA,NA,NA
unpedantic,[unpedantic person],NA,NA,NA,NA,NA
unpedigreed,[unpedigreed person],NA,NA,NA,NA,NA
unpeerable,[unpeerable person],NA,NA,NA,NA,NA
unpenetrable,[unpenetrable person],NA,NA,NA,NA,NA
unperceiving,[unperceiving person],NA,NA,NA,NA,NA
unperceptive,[unperceptive person],-0.12942987021613855,NA,-0.050908580479665004,NA,NA
unperfected,[unperfected person],NA,NA,-0.05093721159090677,NA,NA
unperforming,[unperforming person],NA,NA,NA,NA,NA
unperfumed,[unperfumed person],NA,NA,NA,NA,NA
unperilous,[unperilous person],NA,NA,NA,NA,NA
unperishable,[unperishable person],NA,NA,NA,NA,NA
unpermanent,[unpermanent person],NA,NA,NA,NA,NA
unperplexed,[unperplexed person],NA,NA,NA,NA,NA
unpersecuted,[unpersecuted person],NA,NA,NA,NA,NA
unpersonable,[unpersonable person],NA,NA,NA,NA,NA
unpersonal,[unpersonal person],NA,NA,NA,NA,NA
unpersuadable,[unpersuadable person],NA,NA,NA,NA,NA
unpersuasive,[unpersuasive person],NA,NA,NA,NA,NA
unperturbed,[unperturbed person],-0.13061148825039692,NA,-0.050606740413720444,NA,NA
unperverted,[unperverted person],NA,-0.05790434047010172,-0.05107320532840794,NA,NA
unpetrified,[unpetrified person],NA,NA,NA,NA,NA
unphilanthropic,[unphilanthropic person],NA,NA,NA,NA,NA
unphilosophical,[unphilosophical person],-0.12812837976843344,NA,-0.05027445619431409,NA,NA
unphysical,[unphysical person],NA,NA,NA,NA,NA
unpicturesque,[unpicturesque person],NA,NA,NA,NA,NA
unpierceable,[unpierceable person],NA,NA,NA,NA,NA
unpigmented,[unpigmented person],NA,NA,NA,NA,NA
unpillowed,[unpillowed person],NA,NA,NA,NA,NA
unpinioned,[unpinioned person],NA,NA,NA,NA,NA
unpitiable,[unpitiable person],NA,NA,NA,NA,NA
unpitied,[unpitied person],NA,NA,NA,NA,NA
unpitying,[unpitying person],NA,NA,-0.05105656166290892,-0.05027149544987848,NA
unplanned,[unplanned person],NA,NA,-0.05096837960676589,NA,NA
unplanted,[unplanted person],NA,NA,NA,NA,NA
unplastic,[unplastic person],NA,NA,NA,NA,NA
unplausible,[unplausible person],NA,NA,NA,NA,NA
unpleasable,[unpleasable person],NA,NA,NA,NA,NA
unpleasant,[unpleasant person],0.055794557459348165,-0.01758683309569175,-0.004400407906632716,-0.043644502826805806,-0.054154220657892986
unpleasantish,[unpleasantish person],NA,NA,NA,NA,NA
unpleasing,[unpleasing person],-0.13025166563036933,-0.05781599259167097,-0.050882024278842516,NA,NA
unpleasurable,[unpleasurable person],NA,NA,NA,NA,NA
unpliable,[unpliable person],NA,NA,NA,NA,NA
unplumbed,[unplumbed person],NA,NA,NA,NA,NA
unplumed,[unplumed person],NA,NA,NA,NA,NA
unpoetic,[unpoetic person],-0.13097850047693096,NA,-0.05092034629122558,NA,NA
unpoised,[unpoised person],NA,NA,NA,NA,NA
unpolarized,[unpolarized person],NA,NA,NA,NA,NA
unpolished,[unpolished person],-0.12946691087662598,-0.05746717641531912,-0.04982432705246159,-0.05018330323132882,NA
unpolite,[unpolite person],NA,NA,NA,NA,NA
unpolitical,[unpolitical person],-0.12705982256461165,NA,-0.04550721645553323,NA,NA
unpolluted,[unpolluted person],NA,NA,NA,NA,-0.06048045457476482
unpopular,[unpopular person],-0.09109293181803921,-0.05267831458290611,-0.03162257229334121,-0.03389648294100484,-0.04711324907847895
unportioned,[unportioned person],NA,NA,NA,NA,NA
unpositive,[unpositive person],NA,NA,NA,NA,NA
unpowdered,[unpowdered person],NA,NA,NA,NA,NA
unpowerful,[unpowerful person],NA,NA,NA,NA,NA
unpracticed,[unpracticed person],-0.12926425932247548,NA,-0.050295471681675065,-0.0500770573603796,NA
unpraisable,[unpraisable person],NA,NA,NA,NA,NA
unpraised,[unpraised person],NA,NA,NA,NA,NA
unprayable,[unprayable person],NA,NA,NA,NA,NA
unpreaching,[unpreaching person],NA,NA,NA,NA,NA
unprecedented,[unprecedented person],-0.1305609732819178,-0.0569349941335341,-0.05022924922111954,NA,NA
unpredictable,[unpredictable person],-0.09237706322860716,-0.04226161162493927,-0.03232889121442969,-0.04594224502079416,-0.05655152109243693
unpreferred,[unpreferred person],NA,NA,NA,NA,NA
unpregnant,[unpregnant person],NA,-0.05684696856001841,NA,NA,NA
unprejudiced,[unprejudiced person],-0.08048392965762527,-0.05737454484772951,-0.04780028255558983,NA,NA
unprepared,[unprepared person],-0.11465894206202021,-0.05435486939642825,-0.04941951267868738,-0.04964424061527664,-0.05916116726730743
unprepossessed,[unprepossessed person],NA,NA,NA,NA,NA
unprepossessing,[unprepossessing person],-0.12504283708738162,-0.05440962671394604,-0.042732739815607206,-0.049611824090226145,-0.05712410449047179
unprescient,[unprescient person],NA,NA,NA,NA,NA
unpresentable,[unpresentable person],-0.12949756288561076,-0.05695590767981538,-0.05107767646829944,NA,NA
unpresuming,[unpresuming person],NA,NA,-0.05103015914034217,NA,NA
unpresumptuous,[unpresumptuous person],NA,NA,-0.05094165115987786,NA,NA
unpretending,[unpretending person],-0.13024246550250437,-0.05720924589563377,-0.05013471451900454,-0.050207383349745935,-0.0607017734513904
unpretentious,[unpretentious person],-0.11131365178689072,-0.05138000029584707,-0.03873289495823551,-0.048321409186746114,-0.059546744272239084
unpretty,[unpretty person],NA,-0.05675061232005403,NA,-0.04951352909819543,NA
unprevaricating,[unprevaricating person],NA,NA,NA,NA,NA
unpriced,[unpriced person],NA,NA,NA,NA,NA
unpriestly,[unpriestly person],NA,NA,NA,NA,NA
unprimitive,[unprimitive person],NA,NA,NA,NA,NA
unprincely,[unprincely person],NA,NA,NA,NA,NA
unprincipled,[unprincipled person],-0.10592812726015031,-0.05155304626693595,-0.03436950480080081,-0.04804240814365832,-0.06013406277807195
unprivileged,[unprivileged person],-0.1294051022163348,NA,-0.050891173524802276,NA,NA
unproductive,[unproductive person],-0.12063143978723945,-0.05680688609126549,-0.050186978388671984,NA,NA
unprofessing,[unprofessing person],NA,NA,NA,NA,NA
unprofessional,[unprofessional person],-0.12736484476607005,-0.05744569419890272,-0.05008531201091079,NA,NA
unprogressive,[unprogressive person],-0.13087954659036818,NA,-0.05109974765134462,NA,NA
unprolific,[unprolific person],NA,NA,NA,NA,NA
unpromising,[unpromising person],-0.1296900312331398,-0.057138805697180925,-0.0509312098991152,-0.05023062247535357,-0.05784152306329048
unproper,[unproper person],NA,NA,NA,NA,NA
unprophetic,[unprophetic person],NA,NA,NA,NA,NA
unpropitiable,[unpropitiable person],NA,NA,NA,NA,NA
unproportioned,[unproportioned person],NA,NA,NA,NA,NA
unprosperous,[unprosperous person],NA,NA,-0.05096391585449235,NA,NA
unprotected,[unprotected person],-0.09087782874444804,-0.042860581581363105,-0.04851100159610817,-0.04144318497317178,-0.058208088563274606
unproved,[unproved person],NA,NA,-0.05104982087069982,NA,NA
unprovincial,[unprovincial person],NA,NA,NA,NA,NA
unprovoked,[unprovoked person],NA,NA,NA,NA,NA
unprovoking,[unprovoking person],NA,NA,NA,NA,NA
unpruned,[unpruned person],NA,NA,NA,NA,NA
unpunctilious,[unpunctilious person],NA,NA,NA,NA,NA
unpunctual,[unpunctual person],-0.12902597921848843,-0.057534706760283286,-0.05093062509776162,NA,NA
unpunishable,[unpunishable person],NA,NA,NA,NA,NA
unpunished,[unpunished person],NA,NA,NA,NA,NA
unpurchasable,[unpurchasable person],NA,NA,-0.05109974765134462,NA,NA
unpurified,[unpurified person],-0.13059170075812832,NA,-0.05109974765134462,NA,NA
unpurposed,[unpurposed person],NA,NA,NA,NA,NA
unpursued,[unpursued person],NA,NA,NA,NA,NA
unquailing,[unquailing person],NA,NA,NA,NA,NA
unquakerlike,[unquakerlike person],NA,NA,NA,NA,NA
unquaking,[unquaking person],NA,NA,NA,NA,NA
unquellable,[unquellable person],NA,NA,NA,NA,NA
unquenchable,[unquenchable person],NA,NA,NA,NA,NA
unquestionable,[unquestionable person],-0.1307151886244943,NA,NA,NA,NA
unquestioning,[unquestioning person],NA,-0.057664897346303236,-0.05098200061906909,NA,NA
unquick,[unquick person],NA,NA,NA,NA,NA
unquickened,[unquickened person],NA,NA,NA,NA,NA
unquiet,[unquiet person],NA,-0.05749776642219706,-0.050778166109403285,NA,NA
unquizzable,[unquizzable person],NA,NA,NA,NA,NA
unquotable,[unquotable person],NA,NA,NA,NA,NA
unraised,[unraised person],NA,NA,NA,NA,NA
unraptured,[unraptured person],NA,NA,NA,NA,NA
unrational,[unrational person],NA,NA,NA,NA,NA
unravaged,[unravaged person],NA,NA,NA,NA,NA
unrazored,[unrazored person],NA,NA,NA,NA,NA
unreachable,[unreachable person],-0.12591662011204469,-0.055548038798697894,-0.050375773226352574,NA,NA
unread,[unread person],-0.12960738316483025,NA,-0.05101518744685825,NA,NA
unready,[unready person],NA,NA,-0.05052766327218577,NA,NA
unreal,[unreal person],-0.12010271239406815,-0.05576113447565126,-0.04973166521590524,-0.049860866690920304,NA
unrealistic,[unrealistic person],-0.12376528722082689,-0.05594814562793925,-0.050722714163721296,NA,NA
unreasonable,[unreasonable person],-0.06415249264410258,-0.03949904487136984,-0.01037622328239674,-0.04914340642327179,-0.05958556726488408
unreasoning,[unreasoning person],-0.13055475347938264,-0.05759927298822479,-0.05080848886663736,-0.05031165001913288,-0.06069822146415229
unrebukable,[unrebukable person],NA,NA,NA,NA,NA
unrebuked,[unrebuked person],NA,NA,NA,NA,NA
unreceivable,[unreceivable person],NA,NA,NA,NA,NA
unreceptive,[unreceptive person],-0.13002660417661663,NA,NA,NA,NA
unrecking,[unrecking person],NA,NA,NA,NA,NA
unreckonable,[unreckonable person],NA,NA,NA,NA,NA
unreclaimable,[unreclaimable person],NA,NA,NA,NA,NA
unreclining,[unreclining person],NA,NA,NA,NA,NA
unrecognized,[unrecognized person],-0.12599585926705498,-0.0570472597981061,-0.05052066196626808,NA,NA
unrecommended,[unrecommended person],NA,NA,NA,NA,NA
unreconcilable,[unreconcilable person],NA,NA,NA,NA,NA
unrecruitable,[unrecruitable person],NA,NA,NA,NA,NA
unred,[unred person],NA,NA,NA,NA,NA
unredeemable,[unredeemable person],NA,NA,NA,NA,NA
unrefined,[unrefined person],-0.12519055952771477,-0.05684529063208884,-0.04969248939467468,-0.0496665057069644,NA
unreflective,[unreflective person],-0.12388856372168014,NA,-0.049951162689020154,NA,NA
unreformed,[unreformed person],NA,NA,-0.050991078838923516,NA,NA
unrefreshed,[unrefreshed person],NA,NA,NA,NA,NA
unrefusable,[unrefusable person],NA,NA,NA,NA,NA
unrefusing,[unrefusing person],NA,NA,NA,NA,NA
unregal,[unregal person],NA,NA,NA,NA,NA
unregardful,[unregardful person],NA,NA,NA,NA,NA
unregenerate,[unregenerate person],-0.06949694696146548,-0.05778654672336263,-0.02840607454924487,NA,-0.06043634147278648
unregretful,[unregretful person],NA,NA,NA,NA,NA
unregulated,[unregulated person],-0.13023915697350347,NA,-0.051014846453828096,-0.050267263784422915,NA
unreined,[unreined person],NA,NA,NA,NA,NA
unrejoiced,[unrejoiced person],NA,NA,NA,NA,NA
unrejoicing,[unrejoicing person],NA,NA,NA,NA,NA
unrelaxed,[unrelaxed person],NA,NA,NA,NA,NA
unrelaxing,[unrelaxing person],NA,NA,NA,NA,NA
unrelented,[unrelented person],NA,NA,NA,NA,NA
unrelenting,[unrelenting person],-0.1300082278355484,-0.056568237701532395,-0.04958279314463129,NA,NA
unreliable,[unreliable person],-0.0522489196788961,-0.05471005421025229,-0.04485413466210705,-0.04951183645590708,-0.058383741158647154
unreligious,[unreligious person],-0.12595525016672277,NA,-0.05028337833733554,NA,NA
unrelishable,[unrelishable person],NA,NA,NA,NA,NA
unreluctant,[unreluctant person],NA,NA,NA,NA,NA
unremarkable,[unremarkable person],-0.11589041396040409,-0.04856578811411042,-0.03686363290918219,-0.045594561026578946,-0.05584128108823064
unrememberable,[unrememberable person],NA,NA,NA,NA,NA
unremembering,[unremembering person],NA,NA,NA,NA,NA
unremitting,[unremitting person],NA,NA,NA,NA,NA
unremorseful,[unremorseful person],NA,NA,NA,NA,NA
unrenounceable,[unrenounceable person],NA,NA,NA,NA,NA
unrenowned,[unrenowned person],NA,NA,NA,NA,NA
unrepelled,[unrepelled person],NA,NA,NA,NA,NA
unrepenting,[unrepenting person],NA,NA,-0.05109974765134462,NA,NA
unrepining,[unrepining person],NA,NA,NA,NA,NA
unreposed,[unreposed person],NA,NA,NA,NA,NA
unrepressed,[unrepressed person],-0.13036981866556321,NA,-0.050960303343177714,NA,NA
unrepressible,[unrepressible person],NA,NA,NA,NA,NA
unreprievable,[unreprievable person],NA,NA,NA,NA,NA
unreprimanded,[unreprimanded person],NA,NA,NA,NA,NA
unreproachable,[unreproachable person],NA,NA,NA,NA,NA
unreproachful,[unreproachful person],NA,NA,-0.05106074892977123,NA,NA
unreprovable,[unreprovable person],NA,NA,NA,NA,NA
unreproving,[unreproving person],NA,NA,NA,NA,NA
unrepublican,[unrepublican person],NA,NA,NA,NA,NA
unrepugnant,[unrepugnant person],NA,NA,NA,NA,NA
unrepulsable,[unrepulsable person],NA,NA,NA,NA,NA
unrepulsing,[unrepulsing person],NA,NA,NA,NA,NA
unrequired,[unrequired person],NA,NA,NA,NA,NA
unrescued,[unrescued person],NA,NA,NA,NA,NA
unresented,[unresented person],NA,NA,NA,NA,NA
unresenting,[unresenting person],NA,NA,NA,NA,NA
unreserved,[unreserved person],NA,-0.05673881803124526,NA,NA,NA
unresigned,[unresigned person],NA,NA,NA,NA,NA
unresisting,[unresisting person],-0.12947745867443675,-0.056245605742635034,-0.04897650194975978,-0.04866301398115593,-0.058675877412489204
unresolved,[unresolved person],NA,NA,-0.050994071501438074,NA,NA
unresounding,[unresounding person],NA,NA,NA,NA,NA
unrespectable,[unrespectable person],NA,-0.05692193818099446,NA,NA,NA
unrespectful,[unrespectful person],NA,NA,NA,NA,NA
unrespited,[unrespited person],NA,NA,NA,NA,NA
unresponsive,[unresponsive person],-0.09189258368758216,-0.05065672735561641,-0.04787589615156674,-0.0481255552535838,-0.05799469103711714
unrested,[unrested person],NA,NA,NA,NA,NA
unrestful,[unrestful person],NA,NA,NA,NA,NA
unresting,[unresting person],NA,NA,-0.05105002920829842,NA,NA
unrestrainable,[unrestrainable person],NA,NA,NA,NA,NA
unrestrained,[unrestrained person],-0.11745984871667281,-0.05611555287190634,-0.05044819558583669,NA,-0.06024437625044056
unrestrictable,[unrestrictable person],NA,NA,NA,NA,NA
unretarded,[unretarded person],NA,NA,NA,NA,NA
unretentive,[unretentive person],NA,NA,NA,NA,NA
unreticent,[unreticent person],NA,NA,NA,NA,NA
unrevealing,[unrevealing person],NA,NA,NA,NA,NA
unrevengeful,[unrevengeful person],NA,NA,NA,NA,NA
unrevenued,[unrevenued person],NA,NA,NA,NA,NA
unrevered,[unrevered person],NA,NA,NA,NA,NA
unreverenced,[unreverenced person],NA,NA,NA,NA,NA
unrewarded,[unrewarded person],NA,NA,-0.05108024831031091,NA,NA
unrewarding,[unrewarding person],NA,NA,NA,NA,NA
unrhetorical,[unrhetorical person],NA,NA,NA,NA,NA
unrhythmic,[unrhythmic person],NA,NA,NA,NA,NA
unridden,[unridden person],NA,NA,NA,NA,NA
unriddleable,[unriddleable person],NA,NA,NA,NA,NA
unrideable,[unrideable person],NA,NA,NA,NA,NA
unridiculous,[unridiculous person],NA,NA,NA,NA,NA
unright,[unright person],NA,NA,NA,NA,NA
unrighteous,[unrighteous person],-0.09526082774186477,-0.057625146367775174,-0.012439310126729403,NA,NA
unrinsed,[unrinsed person],NA,NA,NA,NA,NA
unripened,[unripened person],NA,NA,NA,NA,NA
unrippled,[unrippled person],NA,NA,NA,NA,NA
unrisen,[unrisen person],NA,NA,NA,NA,NA
unrivalable,[unrivalable person],NA,NA,NA,NA,NA
unrivaled,[unrivaled person],NA,NA,-0.05107641036095276,NA,NA
unroiled,[unroiled person],NA,NA,NA,NA,NA
unromantic,[unromantic person],-0.12761813110545067,-0.05754286798994408,-0.049633622665099617,-0.0499794142530642,NA
unrooted,[unrooted person],NA,NA,NA,NA,NA
unrough,[unrough person],NA,NA,NA,NA,NA
unrounded,[unrounded person],NA,NA,NA,NA,NA
unroused,[unroused person],NA,NA,NA,NA,NA
unroutable,[unroutable person],NA,NA,NA,NA,NA
unroyal,[unroyal person],NA,NA,NA,NA,NA
unroyalist,[unroyalist person],NA,NA,NA,NA,NA
unrude,[unrude person],NA,NA,NA,NA,NA
unruffled,[unruffled person],-0.1300412521216899,-0.05666468754974948,-0.04978735622919326,NA,NA
unruinable,[unruinable person],NA,NA,NA,NA,NA
unruined,[unruined person],NA,NA,NA,NA,NA
unruleful,[unruleful person],NA,NA,NA,NA,NA
unruly,[unruly person],-0.11627469822912347,0.02984924256634608,-0.04754617361266987,-0.04298372899169459,-0.027927077684521004
unsacred,[unsacred person],NA,NA,NA,NA,NA
unsaddened,[unsaddened person],NA,NA,NA,NA,NA
unsaddening,[unsaddening person],NA,NA,NA,NA,NA
unsafe,[unsafe person],-0.11448267238933207,NA,-0.049813992852900224,NA,NA
unsagacious,[unsagacious person],NA,NA,NA,NA,NA
unsage,[unsage person],NA,NA,NA,NA,NA
unsaintly,[unsaintly person],NA,NA,-0.0509823509806598,NA,NA
unsalaried,[unsalaried person],-0.12990848321857373,NA,NA,NA,NA
unsalted,[unsalted person],NA,NA,NA,NA,NA
unsaluted,[unsaluted person],NA,NA,NA,NA,NA
unsalvable,[unsalvable person],NA,NA,NA,NA,NA
unsanctified,[unsanctified person],-0.1297714702506203,NA,-0.05034214573759364,NA,NA
