TDA,coded,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
transcendent,[transcendent person],-0.10165113921293115,-0.05671357998281181,-0.04568697912168262,-0.05006801522459853,NA
transcendental,[transcendental person],-0.12212850962139937,-0.05771546680950247,-0.05056014575206728,NA,NA
transfigured,[transfigured person],-0.1269210552450044,-0.05565490321003162,-0.05004617235471435,NA,NA
transfuge,[transfuge person],NA,NA,NA,NA,NA
transgressive,[transgressive person],NA,-0.0421748863769276,NA,NA,NA
transient,[transient person],-0.11011782679626204,-0.05533239240507872,-0.04954177960182962,-0.049660310873853385,-0.05985953113372968
transitory,[transitory person],-0.12973422660926318,NA,-0.05071540854918431,NA,NA
transmigrant,[transmigrant person],NA,NA,NA,NA,NA
transparent,[transparent person],-0.10242343841816741,-0.04683142825278748,-0.03582455099265154,-0.04621900691462546,-0.05693896675048824
transplendent,[transplendent person],NA,NA,NA,NA,NA
transpontine,[transpontine person],NA,NA,NA,NA,NA
transported,[transported person],-0.12763900746913145,-0.0572138222857116,-0.05034373590055026,-0.05030346658859975,NA
trash-talking,[trash-talking person],NA,NA,NA,NA,NA
trashed,[trashed person],NA,NA,NA,NA,NA
trashy,[trashy person],-0.1274759665258038,-0.04959497192566291,-0.050411082195488496,-0.0435458484991767,NA
trattler,[trattler person],NA,NA,NA,NA,NA
travailing,[travailing person],NA,-0.041678266477996495,NA,NA,NA
trazzy,[trazzy person],NA,NA,NA,NA,NA
treacherous,[treacherous person],-0.09419988206611458,-0.03189193317553062,-0.034708687695766884,-0.04739343199902199,-0.05844499221012179
treasonable,[treasonable person],-0.13038538925397442,NA,-0.05096518158614355,NA,NA
treble,[treble person],NA,NA,-0.05111069466859588,NA,NA
tregetour,[tregetour person],NA,NA,NA,NA,NA
trembling,[trembling person],-0.1277720145544777,-0.021667405844596137,-0.031223023811306472,-6.608521178827125e-4,-0.017227229877261743
trembly,[trembly person],NA,NA,NA,NA,NA
tremorless,[tremorless person],NA,NA,NA,NA,NA
tremulous,[tremulous person],-0.13043802001462756,-0.055620431946458763,-0.050694838341943764,-0.04931841605867499,NA
trenchant,[trenchant person],NA,-0.05787620806431885,-0.05109581649130409,NA,NA
trencher-fly,[trencher - fly person],NA,NA,NA,NA,NA
trencherman,[trencherman person],NA,NA,NA,NA,NA
trendy,[trendy person],-0.12678375760851798,-0.05682166784316741,-0.0504981533466848,-0.04802237538178258,-0.059536462670084535
trepid,[trepid person],NA,NA,NA,NA,NA
trespassing,[trespassing person],-0.13113030044109908,NA,-0.05091961716818742,NA,-0.05986441324586097
tribulation,[tribulation person],NA,NA,NA,NA,NA
trickish,[trickish person],NA,NA,NA,NA,NA
tricksome,[tricksome person],NA,NA,NA,NA,NA
tricksy,[tricksy person],NA,NA,NA,NA,NA
tricky,[tricky person],-0.11565406795083534,-0.055216709181563,-0.047016998000797665,-0.04798243300581579,-0.05900749643394545
tried,[tried person],-0.130035709336048,-0.05557252273267953,-0.047394588106309136,-0.049747707177088166,-0.06065531541113153
trier,[trier person],NA,NA,NA,NA,NA
trifling,[trifling person],-0.12965814083571028,-0.05645533763536764,-0.0487525035678463,-0.04897801163065955,-0.0582214763808062
trig,[trig person],NA,NA,NA,NA,NA
trilling,[trilling person],NA,NA,NA,NA,NA
trim,[trim person],-0.12508326917328477,-0.021164943358618786,-0.016105330407805974,-0.04830435663301078,-0.059977444754987806
tripping,[tripping person],NA,NA,-0.050285124899097734,-0.049025107865008445,NA
triumphant,[triumphant person],-0.128608672026817,-0.05217447410658153,-0.04833715445178367,-0.049159242709673034,-0.058726244322033626
trivial,[trivial person],-0.12121319204482306,-0.05629174519807269,-0.04956714013130427,-0.049847741963464684,-0.06001427286171739
trogger,[trogger person],NA,NA,NA,NA,NA
troglodytish,[troglodytish person],NA,NA,NA,NA,NA
trojan,[trojan person],NA,-0.04062075822262556,-0.04842394381931915,-0.04866324186184667,-0.05009445780815087
troll,[troll person],NA,-0.043261607567529774,-0.0498246903973024,-0.046373411024706025,-0.05000424486659424
trollop,[trollop person],NA,NA,NA,NA,NA
trollopish,[trollopish person],NA,NA,NA,NA,NA
tropical,[tropical person],-0.12997092201383095,-0.057542058825969813,-0.04824585654567493,-0.049330339155978516,NA
tropist,[tropist person],NA,NA,NA,NA,NA
trot,[trot person],NA,NA,-0.05107290747967865,NA,NA
trothless,[trothless person],NA,NA,NA,NA,NA
troubled,[troubled person],0.1025218877121229,0.022543450334364588,0.05704570794352165,0.01124436053968013,0.051228472833354
troublesome,[troublesome person],-0.0723609767624891,-0.03896730608853729,-0.042942406265203674,-0.0400964964492689,-0.03263772295258175
troublous,[troublous person],NA,NA,-0.051118838216393854,NA,NA
trousered,[trousered person],NA,-0.056632368022868966,-0.05043165240272905,-0.04991159014952502,-0.06012316518881986
trouserless,[trouserless person],NA,NA,-0.050864697532691766,NA,NA
trucebreaker,[trucebreaker person],NA,NA,NA,NA,NA
truckling,[truckling person],NA,NA,NA,NA,NA
truculent,[truculent person],-0.12952470469525,-0.0564324931200168,-0.04901456237241769,NA,-0.05943521190979628
trudging,[trudging person],NA,NA,-0.051048984046874225,NA,NA
TRUE,[true person],0.2903050092816073,0.2692174754269669,0.390395778704772,-0.02774416764282413,-0.03428278247508492
true-blue,[true - blue person],NA,NA,-0.0508195276118608,-0.04981978230028793,NA
true-bred,[true - bred person],NA,NA,NA,NA,NA
true-hearted,[true - hearted person],-0.13044302565762445,-0.05557018569786103,-0.048986102222673925,-0.04879081900299432,-0.0604559978767276
truffing,[truffing person],NA,NA,NA,NA,NA
trug,[trug person],NA,NA,NA,NA,NA
truish,[truish person],NA,NA,NA,NA,NA
trull,[trull person],NA,NA,NA,NA,NA
trump,[trump person],NA,NA,-0.050768637482715,NA,NA
trumper,[trumper person],NA,NA,NA,NA,NA
trumpery,[trumpery person],NA,-0.05793392113916169,NA,NA,NA
trumpet,[trumpet person],NA,NA,-0.04415125817016206,NA,-0.05819451863121163
trumpet-tongued,[trumpet - tongued person],NA,NA,NA,NA,NA
trumpeting,[trumpeting person],NA,NA,-0.05108499599872823,NA,NA
trusted,[trusted person],0.46335723860306666,-0.05097090117505438,0.012833851559379491,-0.04920633894402193,-0.05980890575358555
trustful,[trustful person],-0.12356441406965346,-0.05743817762828752,-0.049799329867827744,-0.04944658935468781,-0.060091749858583676
trusting,[trusting person],0.04946207194496469,-0.038453158428467436,-0.03139491184441244,-0.03241206023715147,-0.04958183603436439
trustless,[trustless person],NA,NA,NA,NA,NA
trustworthy,[trustworthy person],0.46035385280492563,-0.04485079124410931,0.01570804489983998,-0.04547262102342522,-0.05435038599217519
trusty,[trusty person],-0.1105897874216842,-0.057202955073805566,-0.04043453168382149,-0.050156687299244794,-0.05687953234193329
truth-lover,[truth - lover person],NA,NA,NA,NA,NA
truth-telling,[truth - telling person],-0.13039697374205297,-0.057710582406731804,-0.05030513153901662,-0.05027965616328462,NA
truthful,[truthful person],0.0797819666690551,-0.04561032756012159,-0.01545722798789822,-0.046786546346272925,-0.05211204371284669
truthless,[truthless person],NA,NA,NA,NA,NA
trying,[trying person],-0.12355726315108645,-0.05528740448482261,-0.04900920848286194,-0.05006152309811676,-0.060266869098075944
tubbing,[tubbing person],NA,NA,NA,NA,NA
tubby,[tubby person],-0.12957747847427448,-0.05384428548439928,-0.039191865739563576,-0.04827752966407786,-0.05553058353348069
tubercular,[tubercular person],-0.12861925538629615,-0.0562683748498877,-0.049705214125110704,-0.04964081660976213,-0.05876646868068063
tufthunting,[tufthunting person],NA,NA,NA,NA,NA
tuilyieing,[tuilyieing person],NA,NA,NA,NA,NA
tumble-down,[tumble - down person],NA,NA,NA,NA,NA
tumescent,[tumescent person],NA,NA,NA,NA,NA
tumfie,[tumfie person],NA,NA,NA,NA,NA
tumid,[tumid person],NA,NA,NA,NA,NA
tumorous,[tumorous person],NA,NA,NA,NA,NA
tumultuous,[tumultuous person],-0.13033190038309322,-0.057390911099083376,-0.05100198253224787,NA,NA
tuneful,[tuneful person],NA,NA,NA,-0.0504218987141156,NA
tuneless,[tuneless person],NA,NA,NA,NA,NA
tup-headed,[tup - headed person],NA,NA,NA,NA,NA
tupperian,[tupperian person],NA,NA,NA,NA,NA
turbid,[turbid person],NA,NA,-0.05115113625959812,NA,NA
turbulent,[turbulent person],-0.1274645250560966,-0.05584537154773932,-0.04836336033224081,-0.04991051707076771,-0.058980963215840565
turdoid,[turdoid person],NA,NA,NA,NA,NA
turfite,[turfite person],NA,NA,NA,NA,NA
turgescent,[turgescent person],NA,NA,NA,NA,NA
turgid,[turgid person],NA,NA,NA,NA,NA
turk,[turk person],NA,NA,-0.05101164771181432,NA,NA
turnabout,[turnabout person],NA,NA,-0.051159217814990714,NA,NA
turpitude,[turpitude person],NA,NA,NA,NA,NA
tussling,[tussling person],NA,NA,NA,NA,NA
twaddling,[twaddling person],NA,NA,NA,NA,NA
twangy,[twangy person],NA,NA,NA,NA,NA
twanking,[twanking person],NA,-0.057480828513725137,NA,NA,NA
twanky,[twanky person],NA,NA,NA,NA,NA
twattling,[twattling person],NA,NA,NA,NA,NA
twice-born,[twice - born person],-0.1254594074899091,NA,-0.043248705104525303,NA,NA
twiddling,[twiddling person],NA,NA,NA,NA,NA
twigger,[twigger person],NA,NA,NA,NA,NA
twinkling,[twinkling person],NA,NA,-0.05034119984760279,NA,NA
twirling,[twirling person],NA,NA,NA,-0.04763904780347447,NA
twisted,[twisted person],-0.09820439646363596,-0.04933205550858174,-0.03338712232647672,-0.04748702831285461,-0.056624813448126345
twisting,[twisting person],NA,-0.057588332115376104,-0.05031950250571892,NA,NA
twisty,[twisty person],NA,NA,NA,NA,NA
twitchety,[twitchety person],NA,NA,NA,NA,NA
twitchy,[twitchy person],NA,-0.05592775202509141,-0.04757070289432754,NA,NA
twittering,[twittering person],NA,-0.05756829204180747,NA,NA,NA
two-edged,[two - edged person],NA,NA,NA,NA,NA
two-faced,[two - faced person],-0.11855877107275174,-0.035631188885129526,-0.04786234898328604,-0.0496637685720714,NA
two-handed,[two - handed person],-0.12998808421839175,NA,-0.04979115814166368,NA,NA
two-sided,[two - sided person],-0.12982861873434762,NA,-0.050305695106338276,NA,NA
two-tongued,[two - tongued person],NA,NA,NA,NA,NA
twopenny,[twopenny person],NA,NA,NA,NA,NA
tympany,[tympany person],NA,NA,NA,NA,NA
tyrannical,[tyrannical person],-0.12382470750549235,-0.053629862539801974,-0.029740841755343514,NA,-0.06039889839136588
tyrannous,[tyrannous person],NA,-0.05792398874118307,-0.05100773091892879,NA,NA
tyro,[tyro person],NA,NA,NA,NA,NA
ubiquitous,[ubiquitous person],-0.12786211612842194,-0.057414456724879756,-0.04877589161169515,-0.049879338171319,-0.0597630563527003
ugging,[ugging person],NA,NA,NA,NA,NA
ugly,[ugly person],0.013364235018736311,0.160311652884899,0.1124725540286763,0.11715723388683161,0.0026302305524377994
ugsome,[ugsome person],NA,NA,NA,NA,NA
ullagoning,[ullagoning person],NA,NA,NA,NA,NA
ultra,[ultra person],NA,NA,-0.0485583546255348,-0.050092701997565464,-0.05837600584304908
ultra-agnostic,[ultra - agnostic person],NA,NA,NA,NA,NA
ultraconservative,[ultraconservative person],-0.13057016898974577,NA,-0.051066801227748475,NA,NA
ultracosmopolitan,[ultracosmopolitan person],NA,NA,NA,NA,NA
ultracritical,[ultracritical person],NA,NA,NA,NA,NA
ultrademocratic,[ultrademocratic person],NA,NA,NA,NA,NA
ultradespotic,[ultradespotic person],NA,NA,NA,NA,NA
ultrafashionable,[ultrafashionable person],NA,NA,NA,NA,NA
ultrafastidious,[ultrafastidious person],NA,NA,NA,NA,NA
ultraintellectual,[ultraintellectual person],NA,NA,NA,NA,NA
ultraist,[ultraist person],NA,NA,NA,NA,NA
ultraliberal,[ultraliberal person],NA,NA,NA,NA,NA
ultramaternal,[ultramaternal person],NA,NA,NA,NA,NA
ultramundane,[ultramundane person],NA,NA,NA,NA,NA
ultrapurist,[ultrapurist person],NA,NA,NA,NA,NA
ultraradical,[ultraradical person],NA,NA,NA,NA,NA
ultrarefined,[ultrarefined person],NA,NA,NA,NA,NA
ultrareligious,[ultrareligious person],NA,NA,NA,NA,NA
ultraromanticist,[ultraromanticist person],NA,NA,NA,NA,NA
ultrascientific,[ultrascientific person],NA,NA,NA,NA,NA
ultrasensual,[ultrasensual person],NA,NA,NA,NA,NA
ultrasentimental,[ultrasentimental person],NA,NA,NA,NA,NA
ultraspiritual,[ultraspiritual person],NA,NA,NA,NA,NA
ultravirtuous,[ultravirtuous person],NA,NA,NA,NA,NA
ululant,[ululant person],NA,NA,NA,NA,NA
umbrageous,[umbrageous person],NA,NA,NA,NA,NA
un-american,[un - american person],NA,NA,NA,NA,NA
un-anglicized,[un - anglicized person],NA,NA,NA,NA,NA
un-english,[un - english person],NA,NA,NA,NA,NA
un-french,[un - french person],NA,NA,NA,NA,NA
un-german,[un - german person],NA,NA,NA,NA,NA
un-grecian,[un - grecian person],NA,NA,NA,NA,NA
un-greek,[un - greek person],NA,NA,NA,NA,NA
un-hebrew,[un - hebrew person],NA,NA,NA,NA,NA
un-homeric,[un - homeric person],NA,NA,NA,NA,NA
un-latin,[un - latin person],NA,NA,NA,NA,NA
un-romanized,[un - romanized person],NA,NA,NA,NA,NA
un-socratic,[un - socratic person],NA,NA,NA,NA,NA
unabandoned,[unabandoned person],NA,NA,NA,NA,NA
unabased,[unabased person],NA,NA,NA,NA,NA
unabashed,[unabashed person],-0.1302510950032861,-0.05723316124883467,-0.050818710439244394,-0.049729285991754225,-0.0603306549544001
unabetted,[unabetted person],NA,NA,NA,NA,NA
unabiding,[unabiding person],NA,NA,NA,NA,NA
unability,[unability person],NA,NA,NA,NA,NA
unable,[unable person],-0.12964941671505853,NA,-0.05026821787944797,NA,NA
unabraded,[unabraded person],NA,NA,NA,NA,NA
unabsorbable,[unabsorbable person],NA,NA,NA,NA,NA
unabsorbed,[unabsorbed person],NA,NA,NA,NA,NA
unabsorbent,[unabsorbent person],NA,NA,NA,NA,NA
unabsurd,[unabsurd person],NA,NA,NA,NA,NA
unacademic,[unacademic person],-0.13117013105751726,NA,NA,NA,NA
unaccelerated,[unaccelerated person],NA,NA,NA,NA,NA
unacceptable,[unacceptable person],-0.11787943380888652,-0.057030131348977546,-0.050272162850699575,NA,NA
unaccepted,[unaccepted person],NA,NA,NA,NA,NA
unaccessible,[unaccessible person],NA,NA,NA,NA,NA
unacclimated,[unacclimated person],-0.12913741094566114,NA,-0.051159217814990714,NA,NA
unaccommodated,[unaccommodated person],NA,-0.05744846058148892,-0.036430385863434875,NA,NA
unaccommodating,[unaccommodating person],-0.13032203211547078,NA,-0.05099679771288861,NA,NA
unaccomplished,[unaccomplished person],-0.13029457258817348,NA,-0.05091014923718356,NA,NA
unaccording,[unaccording person],NA,NA,NA,NA,NA
unaccountable,[unaccountable person],-0.12654777729580688,-0.057110700624345305,-0.050169030030836,-0.05001943456463534,-0.05994019211676854
unaccredited,[unaccredited person],-0.12989269096470796,NA,NA,NA,NA
unaccurate,[unaccurate person],NA,NA,NA,NA,NA
unaccursed,[unaccursed person],NA,NA,NA,NA,NA
unachieving,[unachieving person],NA,NA,NA,NA,NA
unacknowledged,[unacknowledged person],-0.12877314315385804,NA,-0.05100220795917654,NA,NA
unacknowledging,[unacknowledging person],NA,NA,NA,NA,NA
unacquainted,[unacquainted person],-0.1301093637972881,NA,NA,NA,NA
unacquitted,[unacquitted person],NA,NA,NA,NA,NA
unactivated,[unactivated person],NA,NA,NA,NA,NA
unactived,[unactived person],NA,NA,NA,NA,NA
unadaptable,[unadaptable person],-0.13117013105751726,NA,-0.051133462788390906,NA,NA
unadhesive,[unadhesive person],NA,NA,NA,NA,NA
unadjustable,[unadjustable person],NA,NA,NA,NA,-0.05971455363000456
unadjusted,[unadjusted person],-0.13018087298295813,NA,-0.047939839490014145,-0.014855299457721037,-0.060847840441700614
unadmirable,[unadmirable person],-0.13078998822649543,NA,NA,NA,NA
unadored,[unadored person],NA,NA,NA,NA,NA
unadorned,[unadorned person],-0.1300347082074486,-0.056131658313005484,-0.050603822219495845,NA,NA
unadulterated,[unadulterated person],NA,NA,-0.050606640056104144,NA,NA
unadulterous,[unadulterous person],NA,NA,NA,NA,NA
unadvanced,[unadvanced person],NA,NA,NA,NA,NA
unadvantaged,[unadvantaged person],NA,NA,NA,NA,NA
unadventurous,[unadventurous person],-0.1280180061531826,NA,-0.05088585948562005,NA,-0.060266869098075944
unadvised,[unadvised person],NA,NA,-0.051109962031077726,-0.050206925269733166,NA
unaesthetic,[unaesthetic person],NA,NA,-0.051052421807536344,NA,NA
unafeared,[unafeared person],NA,NA,NA,NA,NA
unaffable,[unaffable person],NA,NA,NA,NA,NA
unaffected,[unaffected person],-0.09960597650276845,-0.05132379343264778,-0.0477778138850372,-0.04705123910641102,-0.059440518553417254
unaffecting,[unaffecting person],NA,NA,NA,NA,NA
unaffectionate,[unaffectionate person],-0.12990985316926876,-0.05758652091339177,-0.05060325865217419,NA,NA
unaffianced,[unaffianced person],NA,NA,NA,NA,NA
unaffied,[unaffied person],NA,NA,NA,NA,NA
unaffiliated,[unaffiliated person],-0.10925113546594135,-0.05761181931530202,-0.05092091337302724,NA,NA
unafflicted,[unafflicted person],-0.12947593543062305,NA,NA,NA,NA
unaffrighted,[unaffrighted person],NA,NA,NA,NA,NA
unafraid,[unafraid person],-0.1301717198071924,-0.0574399304044014,-0.05089853975035738,NA,NA
unaggravated,[unaggravated person],NA,NA,NA,NA,NA
unaggressive,[unaggressive person],-0.12827357998276726,-0.05750723700717418,-0.05076753852643777,NA,-0.06045323842204469
unagitated,[unagitated person],NA,NA,NA,NA,NA
unagreeable,[unagreeable person],NA,NA,NA,NA,NA
unaidable,[unaidable person],NA,NA,NA,NA,NA
unaiding,[unaiding person],NA,NA,NA,NA,NA
unailing,[unailing person],NA,NA,NA,NA,NA
unaimed,[unaimed person],NA,NA,NA,NA,NA
unaiming,[unaiming person],NA,NA,NA,NA,NA
unaired,[unaired person],NA,NA,NA,NA,NA
unalarmed,[unalarmed person],NA,NA,NA,NA,NA
unalarming,[unalarming person],NA,NA,NA,NA,NA
unalert,[unalert person],NA,NA,NA,NA,NA
unalertable,[unalertable person],NA,NA,NA,NA,NA
unalienable,[unalienable person],NA,NA,NA,NA,NA
unalliable,[unalliable person],NA,NA,NA,NA,NA
unallied,[unallied person],NA,NA,NA,NA,NA
unalloyed,[unalloyed person],NA,NA,NA,NA,NA
unallured,[unallured person],NA,NA,NA,NA,NA
unalluring,[unalluring person],NA,NA,NA,NA,NA
unalterable,[unalterable person],NA,NA,NA,NA,NA
unaltered,[unaltered person],NA,NA,-0.05085615948776863,NA,NA
unaltering,[unaltering person],NA,NA,NA,NA,NA
unamalgamable,[unamalgamable person],NA,NA,NA,NA,NA
unamazed,[unamazed person],NA,NA,NA,NA,NA
unambiguous,[unambiguous person],NA,NA,-0.05102925919061616,NA,NA
unambitious,[unambitious person],-0.12517766129836921,-0.057312269877440876,-0.045506637578751764,-0.049847801578951204,-0.05943330151809272
unamenable,[unamenable person],NA,NA,NA,NA,NA
unamiable,[unamiable person],-0.13054342455430515,-0.057290886008851606,-0.05054492943438249,-0.050329327786651085,NA
unamusable,[unamusable person],NA,NA,NA,NA,NA
unamused,[unamused person],NA,NA,NA,NA,NA
unamusing,[unamusing person],NA,NA,NA,NA,NA
unanalytic,[unanalytic person],NA,NA,NA,NA,NA
unanalyzable,[unanalyzable person],NA,NA,NA,NA,NA
unancestried,[unancestried person],NA,NA,NA,NA,NA
unanchored,[unanchored person],NA,NA,NA,NA,NA
unanchoring,[unanchoring person],NA,NA,NA,NA,NA
unangular,[unangular person],NA,NA,NA,NA,NA
unanimalized,[unanimalized person],NA,NA,NA,NA,NA
unanimate,[unanimate person],NA,NA,NA,NA,NA
unanimated,[unanimated person],NA,NA,NA,NA,NA
unanimating,[unanimating person],NA,NA,NA,NA,NA
unannihilable,[unannihilable person],NA,NA,NA,NA,NA
unannoyed,[unannoyed person],NA,NA,NA,NA,NA
unanointed,[unanointed person],NA,NA,-0.051156650765840556,NA,NA
unanswerable,[unanswerable person],NA,NA,NA,NA,NA
unappalled,[unappalled person],NA,NA,NA,NA,NA
unappealable,[unappealable person],NA,NA,NA,NA,NA
unappealing,[unappealing person],-0.12457269358760081,-0.0559108085226573,-0.049474996874213036,-0.049896805508868665,NA
unappeasable,[unappeasable person],NA,NA,NA,NA,NA
unappetizing,[unappetizing person],-0.12978628529643094,NA,-0.050804733969667254,NA,NA
unapplauded,[unapplauded person],NA,NA,NA,NA,NA
unapplausive,[unapplausive person],NA,NA,NA,NA,NA
unapplied,[unapplied person],NA,NA,NA,NA,NA
unapportioned,[unapportioned person],NA,NA,NA,NA,NA
unappreciated,[unappreciated person],-0.1302222052922754,-0.05716725686695299,-0.050340354496620304,-0.05023840224661445,-0.06048019617163926
unappreciative,[unappreciative person],-0.1268781497336024,-0.05719384063801342,-0.05074922258848385,-0.05002986727477592,-0.06025816620253754
unapprehensible,[unapprehensible person],NA,NA,NA,NA,NA
unapprehensive,[unapprehensive person],NA,NA,NA,NA,NA
unapproachable,[unapproachable person],-0.12324691328527855,-0.05446652100482472,-0.04919039537677528,-0.049391146952226454,NA
unapproved,[unapproved person],-0.13027197568550178,NA,NA,NA,NA
unapproving,[unapproving person],NA,NA,NA,NA,NA
unapt,[unapt person],NA,NA,NA,NA,NA
unargumentative,[unargumentative person],NA,NA,NA,NA,NA
unarisen,[unarisen person],NA,NA,NA,NA,NA
unarmed,[unarmed person],-0.04597408725025004,-0.015199661984399296,0.09951050563052118,-0.043315732721218796,-0.03897385543602944
unarming,[unarming person],NA,NA,NA,NA,NA
unarmored,[unarmored person],-0.12957089962919283,NA,-0.04947696935983884,NA,NA
unarrested,[unarrested person],NA,NA,NA,NA,NA
unarrived,[unarrived person],NA,NA,NA,NA,NA
unartful,[unartful person],NA,NA,NA,NA,NA
unartificial,[unartificial person],NA,NA,NA,NA,NA
unartistic,[unartistic person],-0.13066513318831557,NA,NA,NA,NA
unashamed,[unashamed person],NA,NA,-0.051085968152358094,NA,NA
unaspiring,[unaspiring person],-0.1303720885454398,NA,-0.05105222455897376,NA,NA
unassailable,[unassailable person],NA,NA,-0.050788334160606984,NA,NA
unassaultable,[unassaultable person],NA,NA,NA,NA,NA
unassembled,[unassembled person],NA,NA,NA,NA,NA
unassertive,[unassertive person],-0.11897924508449148,-0.05664814300789383,-0.05047476530283596,NA,-0.06075646003854737
unassessable,[unassessable person],NA,NA,NA,NA,NA
unassimilable,[unassimilable person],NA,NA,NA,NA,NA
unassimilated,[unassimilated person],NA,NA,-0.05110683423244251,NA,NA
unassimilating,[unassimilating person],NA,NA,NA,NA,NA
unassisting,[unassisting person],NA,NA,NA,NA,NA
unassociated,[unassociated person],NA,NA,NA,NA,NA
unassuaged,[unassuaged person],NA,NA,NA,NA,NA
unassumed,[unassumed person],NA,NA,NA,NA,NA
unassuming,[unassuming person],-0.0647667012443325,-0.02631226254636352,0.01280567319329654,-0.03987591914915382,-0.05247289547907319
unassured,[unassured person],NA,NA,NA,NA,NA
unastonished,[unastonished person],NA,NA,NA,NA,NA
unattackable,[unattackable person],NA,NA,NA,NA,NA
unattacked,[unattacked person],NA,NA,NA,NA,NA
unattainable,[unattainable person],-0.12947636448573707,-0.038955620914444794,-0.04748504066143539,-0.04559244815132558,-0.05887376901469681
unattainted,[unattainted person],NA,NA,NA,NA,NA
unattempered,[unattempered person],NA,NA,NA,NA,NA
unattempting,[unattempting person],NA,NA,NA,NA,NA
unattended,[unattended person],-0.12958763277863963,-0.05663587357509671,NA,-0.04997686910726178,NA
unattending,[unattending person],NA,NA,NA,NA,NA
unattentive,[unattentive person],NA,NA,NA,NA,NA
unattractive,[unattractive person],-0.07135984816310875,0.02003113790447783,-0.02412489339501239,-0.02823897618092013,-0.053878094709908154
unaudienced,[unaudienced person],NA,NA,NA,NA,NA
unauspicious,[unauspicious person],NA,NA,NA,NA,NA
unauthoritative,[unauthoritative person],NA,NA,NA,NA,NA
unavailable,[unavailable person],-0.11867604613725058,-0.05104042796090474,-0.040910746070623276,-0.0495326145017327,NA
unavailing,[unavailing person],NA,NA,NA,NA,NA
unaveraged,[unaveraged person],NA,NA,NA,NA,NA
unavoidable,[unavoidable person],NA,NA,-0.051027343061722526,NA,NA
unawakened,[unawakened person],-0.1228078468852646,-0.05736152288624074,-0.050731723823146335,-0.05010814240857352,NA
unaware,[unaware person],-0.11355026770842322,-0.056666839286441825,-0.04993402245770422,-0.04951574331904822,NA
unawed,[unawed person],NA,NA,NA,NA,NA
unbacked,[unbacked person],NA,NA,NA,NA,NA
unbaffled,[unbaffled person],NA,NA,NA,NA,NA
unbain,[unbain person],NA,NA,NA,NA,NA
unbaked,[unbaked person],NA,NA,NA,NA,NA
unbalanced,[unbalanced person],-0.0825581866390346,-0.04528314268553168,-0.042874778186604616,-0.04822149110675133,-0.05899900580415189
unballasted,[unballasted person],NA,NA,NA,NA,NA
unbankable,[unbankable person],NA,NA,NA,NA,NA
unbannered,[unbannered person],NA,NA,NA,NA,NA
unbaptized,[unbaptized person],-0.08601923122546379,-0.05670656887835632,-0.050395302310482046,-0.04998229411653489,-0.05945654461715261
unbarbed,[unbarbed person],NA,NA,NA,NA,NA
unbarbered,[unbarbered person],NA,NA,NA,NA,NA
unbase,[unbase person],NA,NA,NA,NA,NA
unbashful,[unbashful person],NA,NA,NA,NA,NA
unbathed,[unbathed person],NA,NA,-0.05091279800359535,NA,NA
unbattered,[unbattered person],NA,NA,NA,NA,NA
unbearable,[unbearable person],-0.1230981741790849,-0.05637587845153866,-0.04993007748645261,NA,NA
unbearded,[unbearded person],NA,NA,-0.050685821264797225,NA,-0.060032209317156304
unbeasted,[unbeasted person],NA,NA,NA,NA,NA
unbeatable,[unbeatable person],NA,NA,-0.050945513086617655,NA,NA
unbeaten,[unbeaten person],NA,NA,-0.05102207370726501,NA,NA
unbeauteous,[unbeauteous person],NA,NA,NA,NA,NA
unbeautified,[unbeautified person],NA,NA,NA,NA,NA
unbeautiful,[unbeautiful person],NA,-0.05686315021119577,-0.050914629597390744,-0.04981113805474289,NA
unbeclouded,[unbeclouded person],NA,NA,NA,NA,NA
unbecoming,[unbecoming person],NA,NA,-0.050966280542420785,NA,NA
unbedaubed,[unbedaubed person],NA,NA,NA,NA,NA
unbedecked,[unbedecked person],NA,NA,NA,NA,NA
unbedewed,[unbedewed person],NA,NA,NA,NA,NA
unbefooled,[unbefooled person],NA,NA,NA,NA,NA
unbefooling,[unbefooling person],NA,NA,NA,NA,NA
unbefriended,[unbefriended person],NA,NA,-0.05112331857660104,NA,NA
unbefriending,[unbefriending person],NA,NA,NA,NA,NA
unbegilt,[unbegilt person],NA,NA,NA,NA,NA
unbegot,[unbegot person],NA,NA,NA,NA,NA
unbeguiled,[unbeguiled person],NA,NA,NA,NA,NA
unbeguiling,[unbeguiling person],NA,NA,NA,NA,NA
unbejuggled,[unbejuggled person],NA,NA,NA,NA,NA
unbelievable,[unbelievable person],-0.12030073483567354,-0.052756395776387854,-0.04850115254238642,-0.04901556938716563,NA
unbelieving,[unbelieving person],-0.10934552759102578,-0.053908553941908015,-0.04565316508238308,-0.04969715324452125,-0.059387133718590224
unbelligerent,[unbelligerent person],NA,NA,NA,NA,NA
unbeloved,[unbeloved person],NA,NA,NA,NA,NA
unbemoaned,[unbemoaned person],NA,NA,NA,NA,NA
unbendable,[unbendable person],NA,NA,NA,NA,NA
unbending,[unbending person],-0.1303374780995755,-0.056856548087833504,-0.04785953114667774,NA,NA
unbeneficial,[unbeneficial person],NA,NA,NA,NA,NA
unbenevolent,[unbenevolent person],NA,NA,NA,NA,NA
unbenighted,[unbenighted person],NA,NA,NA,NA,NA
